CURRENCY,REASON_INDEX,UNIQUE_ID                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         <endrec>
"GBP","10003749","937473558"<endrec>
"GBP","10000110","937473582"<endrec>
"GBP","10000110","937473583"<endrec>
"GBP","10000156","937473586"<endrec>
"GBP","10003999","937474549"<endrec>
"GBP","10000054","937474560"<endrec>
"GBP","10000110","937475546"<endrec>
"GBP","10000110","937475547"<endrec>
"GBP","10000110","937475548"<endrec>
"GBP","10000044","937475553"<endrec>
"GBP","10000044","937475554"<endrec>
"GBP","10000119","937475555"<endrec>
"GBP","10000110","937475557"<endrec>
"GBP","10000054","937475558"<endrec>
"GBP","10000119","937475562"<endrec>
"GBP","10000119","937475563"<endrec>
"GBP","10000044","937475564"<endrec>
"GBP","10000110","937475574"<endrec>
"GBP","10000044","937475582"<endrec>
"GBP","10000044","937475589"<endrec>
"GBP","10000054","937475614"<endrec>
"GBP","10000110","937475620"<endrec>
"GBP","10003390","937477568"<endrec>
"GBP","10000110","937478545"<endrec>
"GBP","10000054","937479549"<endrec>
"GBP","10000054","937481541"<endrec>
"GBP","10003759","937481542"<endrec>
"GBP","10000057","937481576"<endrec>
"GBP","10000054","937481614"<endrec>
"GBP","10000054","937481624"<endrec>
"GBP","10000054","937481626"<endrec>
"GBP","10003980","937483551"<endrec>
"GBP","10003980","937483553"<endrec>
"GBP","10003980","937483554"<endrec>
"GBP","10000057","937483564"<endrec>
"GBP","10000057","937483566"<endrec>
"GBP","10003359","937483569"<endrec>
"GBP","10000057","937484587"<endrec>
"GBP","10003140","937484594"<endrec>
"GBP","10003879","937487590"<endrec>
"GBP","10003390","937487602"<endrec>
"GBP","10004029","937487631"<endrec>
"GBP","10004029","937487641"<endrec>
"GBP","10003879","937487642"<endrec>
"GBP","10003879","937487643"<endrec>
"GBP","10000054","937487644"<endrec>
"GBP","10000054","937487645"<endrec>
"GBP","10003879","937487646"<endrec>
"GBP","10000054","937487687"<endrec>
"GBP","10000054","937488584"<endrec>
"GBP","10000054","937488590"<endrec>
"GBP","10004039","937488614"<endrec>
"GBP","10004049","937489603"<endrec>
"GBP","10004050","937489604"<endrec>
"GBP","10004029","937490606"<endrec>
"GBP","10000110","937490617"<endrec>
"GBP","10003140","937490621"<endrec>
"GBP","10000119","937490623"<endrec>
"GBP","10002876","937490630"<endrec>
"GBP","10002876","937490634"<endrec>
"GBP","10004049","937490652"<endrec>
"GBP","10004069","937491607"<endrec>
"GBP","10000110","937492594"<endrec>
"GBP","10004079","937492616"<endrec>
"GBP","10000110","937492617"<endrec>
"GBP","10000110","937493590"<endrec>
"GBP","10000044","937494616"<endrec>
"GBP","10003739","937495598"<endrec>
"GBP","10003909","937495616"<endrec>
"GBP","10000133","937495621"<endrec>
"GBP","10004089","937495627"<endrec>
"GBP","10003879","937496636"<endrec>
"GBP","10003739","937496651"<endrec>
"GBP","10000133","937496657"<endrec>
"GBP","10000133","937496659"<endrec>
"GBP","10000044","937496674"<endrec>
"GBP","10004099","937496675"<endrec>
"GBP","10004100","937496682"<endrec>
"GBP","10004101","937496688"<endrec>
"GBP","10002878","937496698"<endrec>
"GBP","10004102","937496709"<endrec>
"GBP","10004103","937496712"<endrec>
"GBP","10000132","937496741"<endrec>
"GBP","10000132","937496743"<endrec>
"GBP","10000132","937496747"<endrec>
"GBP","10000132","937496748"<endrec>
"GBP","10000132","937496749"<endrec>
"GBP","10000132","937496750"<endrec>
"GBP","10004104","937496799"<endrec>
"GBP","10003143","937496827"<endrec>
"GBP","10003133","937496851"<endrec>
"GBP","10003133","937496853"<endrec>
"GBP","10003133","937496857"<endrec>
"GBP","10003879","937496865"<endrec>
"GBP","10003879","937497637"<endrec>
"GBP","10004109","937497659"<endrec>
"GBP","10003983","937497696"<endrec>
"GBP","10003983","937497719"<endrec>
"GBP","10004119","937498753"<endrec>
"GBP","10000132","937498761"<endrec>
"GBP","10004120","937498766"<endrec>
"GBP","10003879","937498809"<endrec>
"GBP","10003879","937498817"<endrec>
"GBP","10004119","937499729"<endrec>
"GBP","10003879","937502735"<endrec>
"GBP","10003279","937502748"<endrec>
"GBP","10004129","937503726"<endrec>
"GBP","10004104","937504726"<endrec>
"GBP","10004104","937509731"<endrec>
"GBP","10003939","937509732"<endrec>
"GBP","10004139","937509762"<endrec>
"GBP","10004142","937509878"<endrec>
"GBP","10004143","937509889"<endrec>
"GBP","10004144","937509890"<endrec>
"GBP","10003140","937510044"<endrec>
"GBP","10004145","937510095"<endrec>
"GBP","10003879","937510170"<endrec>
"GBP","10003879","937510171"<endrec>
"GBP","10003249","937510185"<endrec>
"GBP","10004146","937510225"<endrec>
"GBP","10003980","937510227"<endrec>
"GBP","10004147","937510290"<endrec>
"GBP","10003249","937510411"<endrec>
"GBP","10004148","937510430"<endrec>
"GBP","10000054","937510434"<endrec>
"GBP","10004150","937510729"<endrec>
"GBP","10004150","937510731"<endrec>
"GBP","10000054","937512740"<endrec>
"GBP","10000054","937512748"<endrec>
"GBP","10000054","937512754"<endrec>
"GBP","10000054","937512788"<endrec>
"GBP","10004159","937512808"<endrec>
"GBP","10004160","937512847"<endrec>
"GBP","10000054","937512853"<endrec>
"GBP","10004161","937512877"<endrec>
"GBP","10000054","937512882"<endrec>
"GBP","10004161","937512885"<endrec>
"GBP","10004162","937512887"<endrec>
"GBP","10004163","937512929"<endrec>
"GBP","10004161","937513741"<endrec>
"GBP","10004162","937513742"<endrec>
"GBP","10000110","937514725"<endrec>
"GBP","10000110","937514727"<endrec>
"GBP","10004169","937514816"<endrec>
"GBP","10004170","937514824"<endrec>
"GBP","10004170","937514827"<endrec>
"GBP","10004170","937514828"<endrec>
"GBP","10004170","937514829"<endrec>
"GBP","10004170","937514831"<endrec>
"GBP","10004171","937514836"<endrec>
"GBP","10004171","937514841"<endrec>
"GBP","10004171","937514848"<endrec>
"GBP","10000057","937514849"<endrec>
"GBP","10000057","937514851"<endrec>
"GBP","10004172","937514871"<endrec>
"GBP","10004173","937514872"<endrec>
"GBP","10004174","937514882"<endrec>
"GBP","10004175","937514893"<endrec>
"GBP","10004176","937514922"<endrec>
"GBP","10004177","937514924"<endrec>
"GBP","10003459","937515757"<endrec>
"GBP","10003459","937515759"<endrec>
"GBP","10003459","937515761"<endrec>
"GBP","10003459","937515762"<endrec>
"GBP","10004180","937515774"<endrec>
"GBP","10000119","937515776"<endrec>
"GBP","10004181","937515778"<endrec>
"GBP","10004182","937515782"<endrec>
"GBP","10000110","937515792"<endrec>
"GBP","10000110","937515797"<endrec>
"GBP","10004184","937515816"<endrec>
"GBP","10000121","937515913"<endrec>
"GBP","10000121","937515914"<endrec>
"GBP","10003599","937515916"<endrec>
"GBP","10003599","937515920"<endrec>
"GBP","10003259","937515960"<endrec>
"GBP","10000054","937516753"<endrec>
"GBP","10000054","937520725"<endrec>
"GBP","10000054","937524725"<endrec>
"GBP","10000054","937524726"<endrec>
"GBP","10000110","937524732"<endrec>
"GBP","10000110","937524734"<endrec>
"GBP","10000059","937524738"<endrec>
"GBP","10000059","937524740"<endrec>
"GBP","10000110","937526728"<endrec>
"GBP","10003980","937526740"<endrec>
"GBP","10004189","937527750"<endrec>
"GBP","10003980","937528753"<endrec>
"GBP","10000119","937529756"<endrec>
"GBP","10000119","937531753"<endrec>
"GBP","10000119","937531757"<endrec>
"GBP","10004199","937531776"<endrec>
"GBP","10000119","937532757"<endrec>
"GBP","10004209","937532759"<endrec>
"GBP","10004210","937532761"<endrec>
"GBP","10004211","937532804"<endrec>
"GBP","10004029","937532805"<endrec>
"GBP","10004029","937532809"<endrec>
"GBP","10004049","937532810"<endrec>
"GBP","10004049","937532813"<endrec>
"GBP","10004050","937532818"<endrec>
"GBP","10004050","937532820"<endrec>
"GBP","10004050","937532836"<endrec>
"GBP","10003939","937532852"<endrec>
"GBP","10003983","937532869"<endrec>
"GBP","10000110","937532873"<endrec>
"GBP","10000110","937532874"<endrec>
"GBP","10000110","937532875"<endrec>
"GBP","10002878","937532885"<endrec>
"GBP","10004212","937532907"<endrec>
"GBP","10000110","937533736"<endrec>
"GBP","10004219","937533784"<endrec>
"GBP","10004219","937533789"<endrec>
"GBP","10004220","937533794"<endrec>
"GBP","10004223","937533861"<endrec>
"GBP","10004219","937535734"<endrec>
"GBP","10000110","937535804"<endrec>
"GBP","10000119","937535829"<endrec>
"GBP","10000119","937535831"<endrec>
"GBP","10000119","937535872"<endrec>
"GBP","10003879","937536745"<endrec>
"GBP","10004229","937536775"<endrec>
"GBP","10004239","937537732"<endrec>
"GBP","10004240","937537733"<endrec>
"GBP","10004239","937537735"<endrec>
"GBP","10004229","937537737"<endrec>
"GBP","10004229","937537738"<endrec>
"GBP","10004229","937537739"<endrec>
"GBP","10003140","937537747"<endrec>
"GBP","10004249","937539740"<endrec>
"GBP","10004250","937539745"<endrec>
"GBP","10004219","937539761"<endrec>
"GBP","10004219","937539762"<endrec>
"GBP","10004251","937539810"<endrec>
"GBP","10004250","937539821"<endrec>
"GBP","10004250","937539824"<endrec>
"GBP","10004250","937539827"<endrec>
"GBP","10000110","937539852"<endrec>
"GBP","10004252","937539860"<endrec>
"GBP","10004252","937539862"<endrec>
"GBP","10000273","937539922"<endrec>
"GBP","10000110","937539948"<endrec>
"GBP","10003390","937539957"<endrec>
"GBP","10000057","937540728"<endrec>
"GBP","10003989","937542755"<endrec>
"GBP","10003989","937542756"<endrec>
"GBP","10003989","937542757"<endrec>
"GBP","10000057","937544731"<endrec>
"GBP","10004252","937544872"<endrec>
"GBP","10004269","937545735"<endrec>
"GBP","10002878","937548730"<endrec>
"GBP","10003259","937548778"<endrec>
"GBP","10003259","937548779"<endrec>
"GBP","10003259","937548820"<endrec>
"GBP","10004239","937548830"<endrec>
"GBP","10003259","937548858"<endrec>
"GBP","10004250","937548861"<endrec>
"GBP","10004279","937548863"<endrec>
"GBP","10004279","937549762"<endrec>
"GBP","10004279","937549766"<endrec>
"GBP","10004279","937549767"<endrec>
"GBP","10004177","937551735"<endrec>
"GBP","10004250","937552732"<endrec>
"GBP","10004239","937552734"<endrec>
"GBP","10000119","937552748"<endrec>
"GBP","10000119","937552761"<endrec>
"GBP","10003759","937566759"<endrec>
"GBP","10003689","937566765"<endrec>
"GBP","10000119","937566822"<endrec>
"GBP","10000110","937566828"<endrec>
"GBP","10000110","937566833"<endrec>
"GBP","10004289","937566842"<endrec>
"GBP","10004289","937566891"<endrec>
"GBP","10004289","937566893"<endrec>
"GBP","10003140","937567741"<endrec>
"GBP","10003140","937567742"<endrec>
"GBP","10003140","937567744"<endrec>
"GBP","10003140","937567746"<endrec>
"GBP","10000057","937567781"<endrec>
"GBP","10003349","937570734"<endrec>
"GBP","10003349","937570735"<endrec>
"GBP","10003739","937571744"<endrec>
"GBP","10003739","937571746"<endrec>
"GBP","10003259","937571747"<endrec>
"GBP","10003259","937571748"<endrec>
"GBP","10003739","937571750"<endrec>
"GBP","10003259","937571754"<endrec>
"GBP","10004309","937572785"<endrec>
"GBP","10000057","937572792"<endrec>
"GBP","10004310","937572795"<endrec>
"GBP","10003390","937583845"<endrec>
"GBP","10003390","937583846"<endrec>
"GBP","10000119","937583907"<endrec>
"GBP","10000119","937583914"<endrec>
"GBP","10000110","937585791"<endrec>
"GBP","10003983","937585817"<endrec>
"GBP","10003983","937585819"<endrec>
"GBP","10004369","937592761"<endrec>
"GBP","10004379","937594783"<endrec>
"GBP","10003879","937594796"<endrec>
"GBP","10004104","937594807"<endrec>
"GBP","10004104","937594808"<endrec>
"GBP","10004389","937596761"<endrec>
"GBP","10004399","937598767"<endrec>
"GBP","10004389","937607774"<endrec>
"GBP","10004409","937607779"<endrec>
"GBP","10004410","937607780"<endrec>
"GBP","10002876","937609788"<endrec>
"GBP","10002876","937609790"<endrec>
"GBP","10004429","937611759"<endrec>
"GBP","10004430","937611760"<endrec>
"GBP","10004431","937611761"<endrec>
"GBP","10004432","937611762"<endrec>
"GBP","10000110","937612772"<endrec>
"GBP","10000110","937612805"<endrec>
"GBP","10000110","937612806"<endrec>
"GBP","10000119","937612818"<endrec>
"GBP","10000133","937612846"<endrec>
"GBP","10003983","937612922"<endrec>
"GBP","10003909","937619760"<endrec>
"GBP","10000110","937619777"<endrec>
"GBP","10004500","937619787"<endrec>
"GBP","10004501","937619799"<endrec>
"GBP","10002878","937619891"<endrec>
"GBP","10003259","937641793"<endrec>
"GBP","10003249","937641800"<endrec>
"GBP","10003499","937641804"<endrec>
"GBP","10003500","937641805"<endrec>
"GBP","10000110","937664914"<endrec>
"GBP","10000110","937664940"<endrec>
"GBP","10000110","937664947"<endrec>
"GBP","10000110","937664949"<endrec>
"GBP","10000110","937664950"<endrec>
"GBP","10003980","937664952"<endrec>
"GBP","10003980","937664954"<endrec>
"GBP","10003980","937664960"<endrec>
"GBP","10003980","937664961"<endrec>
"GBP","10003980","937664964"<endrec>
"GBP","10000110","937664976"<endrec>
"GBP","10000110","937664998"<endrec>
"GBP","10000110","937664999"<endrec>
"GBP","10000110","937665000"<endrec>
"GBP","10000110","937665001"<endrec>
"GBP","10002878","937665006"<endrec>
"GBP","10000057","937665025"<endrec>
"GBP","10000110","937665031"<endrec>
"GBP","10000110","937665033"<endrec>
"GBP","10003980","937665060"<endrec>
"GBP","10000058","937665064"<endrec>
"GBP","10000059","937665068"<endrec>
"GBP","10000059","937665070"<endrec>
"GBP","10000058","937665071"<endrec>
"GBP","10003779","937665089"<endrec>
"GBP","10003980","937665128"<endrec>
"GBP","10000378","937665159"<endrec>
"GBP","10000378","937665160"<endrec>
"GBP","10000378","937665161"<endrec>
"GBP","10000110","937683763"<endrec>
"GBP","10000110","937683775"<endrec>
"GBP","10000054","937683873"<endrec>
"GBP","10005369","937707786"<endrec>
"GBP","10005370","937707803"<endrec>
"TZS","10000125","20271"<endrec>
"TZS","10000096","20310"<endrec>
"TZS","10000146","20371"<endrec>
"TZS","10000037","30003041"<endrec>
"TZS","10000045","30003046"<endrec>
"TZS","10000046","30003047"<endrec>
"TZS","10000053","30003049"<endrec>
"TZS","10000122","30003153"<endrec>
"TZS","10000127","30003166"<endrec>
"TZS","10000157","30005067"<endrec>
"TZS","10000158","30005068"<endrec>
"TZS","10000159","30005069"<endrec>
"TZS","10000160","30005070"<endrec>
"TZS","10000161","30006000"<endrec>
"TZS","10000162","30006001"<endrec>
"TZS","10000163","30007000"<endrec>
"TZS","10000164","30007001"<endrec>
"TZS","10000165","30007002"<endrec>
"TZS","10000171","30010115"<endrec>
"TZS","10000172","30010116"<endrec>
"TZS","10000136","30013109"<endrec>
"TZS","10000130","30013112"<endrec>
"TZS","10000115","30013116"<endrec>
"TZS","10000094","30013123"<endrec>
"TZS","10000089","30013125"<endrec>
"TZS","10000021","30013129"<endrec>
"TZS","10000019","30013171"<endrec>
"TZS","10000064","30013173"<endrec>
"TZS","10000063","30013176"<endrec>
"TZS","10000120","30013189"<endrec>
"TZS","10000022","30013194"<endrec>
"TZS","10000026","30013200"<endrec>
"TZS","10000034","30013213"<endrec>
"TZS","10000178","30013224"<endrec>
"TZS","10000179","30013225"<endrec>
"TZS","10000079","30013228"<endrec>
"TZS","10000074","30013230"<endrec>
"TZS","10000042","30015237"<endrec>
"TZS","10000043","30015238"<endrec>
"TZS","10000149","30015253"<endrec>
"TZS","10000031","30015301"<endrec>
"TZS","10000044","30015552"<endrec>
"TZS","10000050","30015557"<endrec>
"TZS","10000055","30015620"<endrec>
"TZS","10000101","30015627"<endrec>
"TZS","10000153","30015661"<endrec>
"TZS","10000030","30015662"<endrec>
"TZS","10000116","30015667"<endrec>
"TZS","10000032","30015684"<endrec>
"TZS","10000119","30015688"<endrec>
"TZS","10000058","30015691"<endrec>
"TZS","10000086","30015703"<endrec>
"TZS","10000061","30015712"<endrec>
"TZS","10000029","30027239"<endrec>
"TZS","10000121","30033239"<endrec>
"TZS","10000076","30040240"<endrec>
"TZS","10000070","30040242"<endrec>
"TZS","10000049","30046245"<endrec>
"TZS","10000155","30047242"<endrec>
"TZS","10000039","30048247"<endrec>
"TZS","10000040","30048248"<endrec>
"TZS","10000214","30054245"<endrec>
"TZS","10000189","30055262"<endrec>
"TZS","10000212","30055266"<endrec>
"TZS","10000205","30055271"<endrec>
"TZS","10000018","30055278"<endrec>
"TZS","10000025","30055279"<endrec>
"TZS","10000217","30055280"<endrec>
"TZS","10000145","30057345"<endrec>
"TZS","10000213","30057352"<endrec>
"TZS","10000048","30059348"<endrec>
"TZS","10000035","30061350"<endrec>
"TZS","10000152","30071469"<endrec>
"TZS","10000154","30071470"<endrec>
"TZS","10000007","30071471"<endrec>
"TZS","10000020","30071472"<endrec>
"TZS","10000008","30071473"<endrec>
"TZS","10000028","30071479"<endrec>
"TZS","10000027","30071481"<endrec>
"TZS","10000033","30071482"<endrec>
"TZS","10000224","30071494"<endrec>
"TZS","10000095","30071532"<endrec>
"TZS","10000080","30075468"<endrec>
"TZS","10000103","30082540"<endrec>
"TZS","10000176","30083564"<endrec>
"TZS","10000002","30084564"<endrec>
"TZS","10000038","30086584"<endrec>
"TZS","10000003","30086586"<endrec>
"TZS","10000005","30086587"<endrec>
"TZS","10000175","30086591"<endrec>
"TZS","10000017","30086592"<endrec>
"TZS","10000077","30086597"<endrec>
"TZS","10000181","30086604"<endrec>
"TZS","10000104","30089621"<endrec>
"TZS","10000036","30089638"<endrec>
"TZS","10000126","30092662"<endrec>
"TZS","10000140","30092671"<endrec>
"TZS","10000246","30093621"<endrec>
"TZS","10000182","30096634"<endrec>
"TZS","10000225","30097662"<endrec>
"TZS","10000252","30099723"<endrec>
"TZS","10000255","30099727"<endrec>
"TZS","10000156","30101758"<endrec>
"TZS","10000242","30101768"<endrec>
"TZS","10000308","30102769"<endrec>
"TZS","10000305","30105838"<endrec>
"TZS","10000139","30106832"<endrec>
"TZS","10000325","30109845"<endrec>
"TZS","10000326","30109846"<endrec>
"TZS","10000327","30110852"<endrec>
"TZS","10000330","30110855"<endrec>
"TZS","10000331","30110856"<endrec>
"TZS","10000333","30110858"<endrec>
"TZS","10000334","30110859"<endrec>
"TZS","10000303","30110894"<endrec>
"TZS","10000208","30114894"<endrec>
"TZS","10000014","30116925"<endrec>
"TZS","10000329","30116928"<endrec>
"TZS","10000144","30116930"<endrec>
"TZS","10000110","30118045"<endrec>
"TZS","10000078","30118046"<endrec>
"TZS","10000016","30118047"<endrec>
"TZS","10000004","30118048"<endrec>
"TZS","10000015","30118049"<endrec>
"TZS","10000081","30118051"<endrec>
"TZS","10000075","30118052"<endrec>
"TZS","10000134","30118064"<endrec>
"TZS","10000102","30118991"<endrec>
"TZS","10000177","30118996"<endrec>
"TZS","10000151","30118999"<endrec>
"TZS","10000150","30119000"<endrec>
"TZS","10000100","30119004"<endrec>
"TZS","10000114","30119005"<endrec>
"TZS","10000190","30119006"<endrec>
"TZS","10000318","30120091"<endrec>
"TZS","10000319","30120092"<endrec>
"TZS","10000322","30120093"<endrec>
"TZS","10000229","30120094"<endrec>
"TZS","10000320","30120095"<endrec>
"TZS","10000321","30120096"<endrec>
"TZS","10000226","30120097"<endrec>
"TZS","10000227","30120098"<endrec>
"TZS","10000230","30120099"<endrec>
"TZS","10000232","30120100"<endrec>
"TZS","10000219","30120101"<endrec>
"TZS","10000222","30120102"<endrec>
"TZS","10000220","30120103"<endrec>
"TZS","10000221","30120104"<endrec>
"TZS","10000129","30120472"<endrec>
"TZS","10000186","30121046"<endrec>
"TZS","10000087","30121047"<endrec>
"TZS","10000301","30121466"<endrec>
"TZS","10000107","30123466"<endrec>
"TZS","10000336","30126077"<endrec>
"TZS","10000328","30126078"<endrec>
"TZS","10000349","30127084"<endrec>
"TZS","10000351","30129087"<endrec>
"TZS","10000353","30129094"<endrec>
"TZS","10000354","30129095"<endrec>
"TZS","10000355","30129096"<endrec>
"TZS","10000356","30129097"<endrec>
"TZS","10000357","30129098"<endrec>
"TZS","10000358","30129099"<endrec>
"TZS","10000359","30129100"<endrec>
"TZS","10000360","30129101"<endrec>
"TZS","10000361","30129102"<endrec>
"TZS","10000362","30129103"<endrec>
"TZS","10000363","30129104"<endrec>
"TZS","10000364","30129105"<endrec>
"TZS","10000274","30135100"<endrec>
"TZS","10000266","30136080"<endrec>
"TZS","10000275","30136089"<endrec>
"TZS","10000132","30136095"<endrec>
"TZS","10000118","30136096"<endrec>
"TZS","10000271","30136119"<endrec>
"TZS","10000272","30136121"<endrec>
"TZS","10000263","30136132"<endrec>
"TZS","10000261","30136134"<endrec>
"TZS","10000352","30138078"<endrec>
"TZS","10000250","30141086"<endrec>
"TZS","10000316","30143122"<endrec>
"TZS","10000259","30143123"<endrec>
"TZS","10000256","30149135"<endrec>
"TZS","10000228","30149169"<endrec>
"TZS","10000141","30149180"<endrec>
"TZS","10000257","30150136"<endrec>
"TZS","10000370","30150148"<endrec>
"TZS","10000092","30150152"<endrec>
"TZS","10000091","30150153"<endrec>
"TZS","10000371","30150181"<endrec>
"TZS","10000262","30153119"<endrec>
"TZS","10000097","30153122"<endrec>
"TZS","10000107","30153123"<endrec>
"TZS","10000231","30153137"<endrec>
"TZS","10000265","30153160"<endrec>
"TZS","10000276","30153162"<endrec>
"TZS","10000285","30153164"<endrec>
"TZS","10000083","30155191"<endrec>
"TZS","10000147","30155192"<endrec>
"TZS","10000368","30157231"<endrec>
"TZS","10000293","30157260"<endrec>
"TZS","10000374","30157265"<endrec>
"TZS","10000375","30157266"<endrec>
"TZS","10000128","30157269"<endrec>
"TZS","10000366","30157271"<endrec>
"TZS","10000365","30157272"<endrec>
"TZS","10000143","30157274"<endrec>
"TZS","10000059","30158209"<endrec>
"TZS","10000376","30159207"<endrec>
"TZS","10000054","30159212"<endrec>
"TZS","10000340","30159262"<endrec>
"TZS","10000341","30159263"<endrec>
"TZS","10000338","30159264"<endrec>
"TZS","10000339","30159265"<endrec>
"TZS","10000299","30159268"<endrec>
"TZS","10000284","30159269"<endrec>
"TZS","10000300","30159270"<endrec>
"TZS","10000283","30159271"<endrec>
"TZS","10000301","30159289"<endrec>
"TZS","10000137","30174045"<endrec>
"TZS","10000090","30175422"<endrec>
"TZS","10000248","30175423"<endrec>
"TZS","10000244","30175424"<endrec>
"TZS","10000254","30175425"<endrec>
"TZS","10000264","30175426"<endrec>
"TZS","10000258","30175427"<endrec>
"TZS","10000292","30175429"<endrec>
"TZS","10000056","30175430"<endrec>
"TZS","10000273","30175431"<endrec>
"TZS","10000302","30175432"<endrec>
"TZS","10000057","30175433"<endrec>
"TZS","10000294","30175435"<endrec>
"TZS","10000062","30176403"<endrec>
"TZS","10000069","30176404"<endrec>
"TZS","10000291","937124879"<endrec>
"TZS","10000051","937125880"<endrec>
"TZS","10000195","937125881"<endrec>
"TZS","10000006","937127872"<endrec>
"TZS","10000009","937127873"<endrec>
"TZS","10000335","937127874"<endrec>
"TZS","10000378","937127875"<endrec>
"TZS","10000346","937127896"<endrec>
"TZS","10000314","937127897"<endrec>
"TZS","10000345","937127898"<endrec>
"TZS","10000343","937127899"<endrec>
"TZS","10000084","937127900"<endrec>
"TZS","10000187","937127901"<endrec>
"TZS","10000210","937127902"<endrec>
"TZS","10000211","937127903"<endrec>
"TZS","10000184","937127904"<endrec>
"TZS","10000282","937127905"<endrec>
"TZS","10000347","937127906"<endrec>
"TZS","10000344","937127907"<endrec>
"TZS","10000200","937127908"<endrec>
"TZS","10000280","937127909"<endrec>
"TZS","10000191","937127910"<endrec>
"TZS","10000209","937127911"<endrec>
"TZS","10000239","937127912"<endrec>
"TZS","10000240","937127913"<endrec>
"TZS","10000241","937127914"<endrec>
"TZS","10000234","937127915"<endrec>
"TZS","10000235","937127916"<endrec>
"TZS","10000233","937127917"<endrec>
"TZS","10000236","937127918"<endrec>
"TZS","10000237","937127919"<endrec>
"TZS","10000238","937127920"<endrec>
"TZS","10000204","937136890"<endrec>
"TZS","10000267","937137893"<endrec>
"TZS","10000270","937137894"<endrec>
"TZS","10000133","937139896"<endrec>
"TZS","10000071","937141893"<endrec>
"TZS","10000380","937141894"<endrec>
"TZS","10000054","937142895"<endrec>
"TZS","10000071","937144901"<endrec>
"TZS","10000071","937144904"<endrec>
"TZS","10000134","937144921"<endrec>
"TZS","10000133","937144922"<endrec>
"TZS","10000132","937144923"<endrec>
"TZS","10000097","937144924"<endrec>
"TZS","10000107","937144925"<endrec>
"TZS","10000374","937145014"<endrec>
"TZS","10000184","937145015"<endrec>
"TZS","10000184","937145016"<endrec>
"TZS","10000282","937145017"<endrec>
"TZS","10000195","937146042"<endrec>
"TZS","10000184","937146043"<endrec>
"TZS","10000282","937146044"<endrec>
"TZS","10000054","937146045"<endrec>
"TZS","10000184","937146046"<endrec>
"TZS","10000282","937146047"<endrec>
"TZS","10000195","937146048"<endrec>
"TZS","10002327","937146058"<endrec>
"TZS","10000156","937146059"<endrec>
"TZS","10000115","937146060"<endrec>
"TZS","10000303","937146061"<endrec>
"TZS","10000130","937146062"<endrec>
"TZS","10000136","937146063"<endrec>
"TZS","10000056","937146064"<endrec>
"TZS","10000292","937146065"<endrec>
"TZS","10000057","937146066"<endrec>
"TZS","10000294","937146067"<endrec>
"TZS","10000244","937146069"<endrec>
"TZS","10000302","937146070"<endrec>
"TZS","10000305","937146071"<endrec>
"TZS","10000146","937146072"<endrec>
"TZS","10000147","937146073"<endrec>
"TZS","10000121","937146074"<endrec>
"TZS","10000179","937146075"<endrec>
"TZS","10000293","937146076"<endrec>
"TZS","10000301","937146077"<endrec>
"TZS","10000059","937146079"<endrec>
"TZS","10000058","937146080"<endrec>
"TZS","10000291","937146081"<endrec>
"TZS","10000036","937146082"<endrec>
"TZS","10000087","937146083"<endrec>
"TZS","10000029","937146084"<endrec>
"TZS","10000086","937146085"<endrec>
"TZS","10000030","937146086"<endrec>
"TZS","10000033","937146087"<endrec>
"TZS","10000028","937146088"<endrec>
"TZS","10000032","937146089"<endrec>
"TZS","10000026","937146090"<endrec>
"TZS","10000027","937146091"<endrec>
"TZS","10000021","937146092"<endrec>
"TZS","10000035","937146093"<endrec>
"TZS","10000308","937146094"<endrec>
"TZS","10002327","937146095"<endrec>
"TZS","10000326","937147103"<endrec>
"TZS","10000029","937147106"<endrec>
"TZS","10000029","937148098"<endrec>
"TZS","10000036","937148099"<endrec>
"TZS","10000153","937148100"<endrec>
"TZS","10000036","937148101"<endrec>
"TZS","10000059","937150097"<endrec>
"TZS","10000036","937150098"<endrec>
"TZS","10000056","937150099"<endrec>
"TZS","10000057","937150101"<endrec>
"TZS","10002327","937150102"<endrec>
"TZS","10002327","937150104"<endrec>
"TZS","10000057","937150116"<endrec>
"TZS","10000090","937150117"<endrec>
"TZS","10000090","937150119"<endrec>
"TZS","10000057","937150130"<endrec>
"TZS","10002337","937150131"<endrec>
"TZS","10002338","937150132"<endrec>
"TZS","10002339","937150133"<endrec>
"TZS","10002340","937150134"<endrec>
"TZS","10002341","937150135"<endrec>
"TZS","10002342","937150136"<endrec>
"TZS","10002343","937150137"<endrec>
"TZS","10002344","937150138"<endrec>
"TZS","10000057","937150143"<endrec>
"TZS","10000056","937150148"<endrec>
"TZS","10002327","937150149"<endrec>
"TZS","10000056","937150152"<endrec>
"TZS","10002345","937150153"<endrec>
"TZS","10002347","937152131"<endrec>
"TZS","10002357","937153119"<endrec>
"TZS","10002347","937153120"<endrec>
"TZS","10000057","937153128"<endrec>
"TZS","10000302","937153129"<endrec>
"TZS","10002358","937153131"<endrec>
"TZS","10002358","937153132"<endrec>
"TZS","10002358","937153139"<endrec>
"TZS","10002358","937154145"<endrec>
"TZS","10002367","937154159"<endrec>
"TZS","10002368","937154160"<endrec>
"TZS","10002368","937154168"<endrec>
"TZS","10002367","937154169"<endrec>
"TZS","10002358","937154183"<endrec>
