LOAD_DATA_TS,PROPERTY_CODE,PROPERTY_VALUE,REASON_UNIQUE_ID                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              <endrec>
"","Org_Revenue_Settlement_Reason","Yes","937197556"<endrec>
"","Org_Revenue_Settlement_Reason","Yes","937197557"<endrec>
"","Org_Revenue_Settlement_Reason","Yes","937197558"<endrec>
"","Org_Revenue_Settlement_Reason","Yes","937197559"<endrec>
"","Org_Revenue_Settlement_Reason","Yes","937197560"<endrec>
"","Org_Revenue_Settlement_Reason","Yes","937197679"<endrec>
"","Org_Revenue_Settlement_Reason","Yes","937197681"<endrec>
"","Org_Revenue_Settlement_Reason","Yes","937197685"<endrec>
"","Org_Revenue_Settlement_Reason","Yes","937197688"<endrec>
"","Org_Revenue_Settlement_Reason","Yes","937197689"<endrec>
"","Org_Revenue_Settlement_Reason","Yes","937197697"<endrec>
"","Org_Revenue_Settlement_Reason","Yes","937197699"<endrec>
"","Org_Revenue_Settlement_Reason","Yes","937197706"<endrec>
"","Org_Revenue_Settlement_Reason","Yes","937197708"<endrec>
"","Org_Revenue_Settlement_Reason","Yes","937197712"<endrec>
"","Org_Revenue_Settlement_Reason","Yes","937197716"<endrec>
"","Org_Revenue_Settlement_Reason","Yes","937197718"<endrec>
"","Org_Revenue_Settlement_Reason","Yes","937197726"<endrec>
"","Org_Revenue_Settlement_Reason","Yes","937197729"<endrec>
"","Org_Revenue_Settlement_Reason","Yes","937197734"<endrec>
"","Org_Revenue_Settlement_Reason","Yes","937197743"<endrec>
"","Org_Revenue_Settlement_Reason","Yes","937197750"<endrec>
"","Org_Revenue_Settlement_Reason","Yes","937197762"<endrec>
"","Org_Revenue_Settlement_Reason","Yes","937197770"<endrec>
"","Org_Revenue_Settlement_Reason","Yes","937197791"<endrec>
"","Org_Revenue_Settlement_Reason","Yes","937197793"<endrec>
"","Org_Revenue_Settlement_Reason","Yes","937197814"<endrec>
"","Org_Revenue_Settlement_Reason","Yes","937197822"<endrec>
"","Org_Revenue_Settlement_Reason","Yes","937197825"<endrec>
"","Org_Revenue_Settlement_Reason","Yes","937197832"<endrec>
"","Org_Revenue_Settlement_Reason","Yes","937197835"<endrec>
"","Org_Revenue_Settlement_Reason","Yes","937205531"<endrec>
"","Org_Revenue_Settlement_Reason","Yes","937218700"<endrec>
"","Org_Revenue_Settlement_Reason","Yes","937338883"<endrec>
"","Org_Revenue_Settlement_Reason","Yes","937381551"<endrec>
"","Org_Revenue_Settlement_Reason","Yes","937391584"<endrec>
"","Org_Revenue_Settlement_Reason","Yes","937411025"<endrec>
"","Org_Revenue_Settlement_Reason","Yes","937459368"<endrec>
"","Org_Revenue_Settlement_Reason","Yes","937459393"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937244754"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937279915"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937279948"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937284823"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937284825"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937284828"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937284835"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937285819"<endrec>
"","REASON_TYPE_PRE_VALIDATION","0","937285846"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937285847"<endrec>
"","REASON_TYPE_PRE_VALIDATION","0","937287829"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937287835"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937287841"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937287854"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937287855"<endrec>
"","REASON_TYPE_PRE_VALIDATION","0","937287856"<endrec>
"","REASON_TYPE_PRE_VALIDATION","0","937287864"<endrec>
"","REASON_TYPE_PRE_VALIDATION","0","937288826"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937288829"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937289827"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937290827"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937290828"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937290829"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937290832"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937290838"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937290841"<endrec>
"","REASON_TYPE_PRE_VALIDATION","0","937290846"<endrec>
"","REASON_TYPE_PRE_VALIDATION","0","937293823"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937297843"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937297844"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937298820"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937298834"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937298835"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937302820"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937302821"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937304859"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937308913"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937313862"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937314854"<endrec>
"","REASON_TYPE_PRE_VALIDATION","0","937327885"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937327914"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937327920"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937327968"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937327971"<endrec>
"","REASON_TYPE_PRE_VALIDATION","0","937328875"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937328877"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937329893"<endrec>
"","REASON_TYPE_PRE_VALIDATION","0","937329899"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937329903"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937329908"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937329914"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937329931"<endrec>
"","REASON_TYPE_PRE_VALIDATION","0","937330877"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937330898"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937330925"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937330969"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937331879"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937331883"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937332892"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937336875"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937336876"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937344918"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937348905"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937348925"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937348938"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937352003"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937352008"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937352039"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937352048"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937352948"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937353932"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937353941"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937353959"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937353972"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937356934"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937356945"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937356948"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937356951"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937356953"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937356989"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937356991"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937358044"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937359040"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937359041"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937359042"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937359074"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937359085"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937359101"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937360017"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937371561"<endrec>
"","REASON_TYPE_PRE_VALIDATION","0","937371578"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937371579"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937371586"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937371629"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937376593"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937376594"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937376635"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937376645"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937376648"<endrec>
"","REASON_TYPE_PRE_VALIDATION","0","937377452"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937377453"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937379499"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937379500"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937380493"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937381578"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937381579"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937381601"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937383552"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937385551"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937385556"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937387570"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937389569"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937389571"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937389572"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937389574"<endrec>
"","REASON_TYPE_PRE_VALIDATION","0","937389579"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937389580"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937389600"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937389605"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937389606"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937389607"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937391577"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937391581"<endrec>
"","REASON_TYPE_PRE_VALIDATION","0","937392654"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937392671"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937392760"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937392761"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937392762"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937392777"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937392833"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937392836"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937392837"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937392838"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937392839"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937392840"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937392841"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937392842"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937392843"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937392844"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937392845"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937392859"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937392877"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937392894"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937394923"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937396964"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937397004"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937403939"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937403951"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937404997"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937404998"<endrec>
"","REASON_TYPE_PRE_VALIDATION","0","937410034"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937410036"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937411016"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937411065"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937411093"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937411102"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937411117"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937411130"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937411151"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937411215"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937413024"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937413025"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937413026"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937413032"<endrec>
"","REASON_TYPE_PRE_VALIDATION","0","937413036"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937413042"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937413049"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937413066"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937414071"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937414091"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937415109"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937415123"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937415208"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937415209"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937415210"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937415214"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937415215"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937415237"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937415262"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937416081"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937416082"<endrec>
"","REASON_TYPE_PRE_VALIDATION","0","937416083"<endrec>
"","REASON_TYPE_PRE_VALIDATION","0","937416085"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937416086"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937417076"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937417089"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937417090"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937417100"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937417139"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937418075"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937420149"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937420158"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937420164"<endrec>
"","REASON_TYPE_PRE_VALIDATION","0","937423152"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937423160"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937423163"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937425138"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937425146"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937426175"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937426179"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937427191"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937427194"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937427196"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937427201"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937429141"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937429162"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937429166"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937430222"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937430236"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937432149"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937432154"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937434139"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937436151"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937438227"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937441225"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937443226"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937443280"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937443281"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937445264"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937445287"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937447227"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937447228"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937448282"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937448286"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937448315"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937448324"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937450253"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937450259"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937450264"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937450265"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937451292"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937451299"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937451300"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937452261"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937452266"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937452269"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937453258"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937454308"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937455305"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937455320"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937455324"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937455325"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937455331"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937455334"<endrec>
"","REASON_TYPE_PRE_VALIDATION","0","937455336"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937455359"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937455375"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937455376"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937455379"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937455386"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937455389"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937455391"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937455399"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937456306"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937459351"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937459355"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937459357"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937459382"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937461446"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937461490"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937461517"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937461518"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937461519"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937461520"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937461525"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937461528"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937462311"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937462396"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937462397"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937462416"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937462417"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937462418"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937462419"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937462420"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937462434"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937462462"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937462463"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937462500"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937462505"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937462516"<endrec>
"","REASON_TYPE_PRE_VALIDATION","0","937462517"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937462525"<endrec>
"","REASON_TYPE_PRE_VALIDATION","0","937462527"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937462528"<endrec>
"","REASON_TYPE_PRE_VALIDATION","0","937462531"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937462562"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937464329"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937464348"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937464388"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937465476"<endrec>
"","REASON_TYPE_PRE_VALIDATION","0","937465483"<endrec>
"","REASON_TYPE_PRE_VALIDATION","0","937465486"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937465488"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937465503"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937466543"<endrec>
"","REASON_TYPE_PRE_VALIDATION","0","937466589"<endrec>
"","REASON_TYPE_PRE_VALIDATION","0","937467617"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937467692"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937467705"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937467729"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937468611"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937468650"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937469636"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937469653"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937470550"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937470556"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937470560"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937470604"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937470691"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937470704"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937470708"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937470724"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937470780"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937470853"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937470855"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937470870"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937472545"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937475546"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937475547"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937475548"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937475553"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937475554"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937475555"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937475563"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937475564"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937475582"<endrec>
"","REASON_TYPE_PRE_VALIDATION","0","937475588"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937475589"<endrec>
"","REASON_TYPE_PRE_VALIDATION","0","937475591"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937481539"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937481540"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937481546"<endrec>
"","REASON_TYPE_PRE_VALIDATION","0","937481643"<endrec>
"","REASON_TYPE_PRE_VALIDATION","0","937486613"<endrec>
"","REASON_TYPE_PRE_VALIDATION","0","937486633"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937487590"<endrec>
"","REASON_TYPE_PRE_VALIDATION","0","937487594"<endrec>
"","REASON_TYPE_PRE_VALIDATION","0","937487621"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937487642"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937487643"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937487646"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937487687"<endrec>
"","REASON_TYPE_PRE_VALIDATION","0","937488585"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937488590"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937490623"<endrec>
"","REASON_TYPE_PRE_VALIDATION","0","937493584"<endrec>
"","REASON_TYPE_PRE_VALIDATION","0","937493587"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937494616"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937496636"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937496674"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937496865"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937497637"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937497659"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937497664"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937498809"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937498817"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937502735"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937509916"<endrec>
"","REASON_TYPE_PRE_VALIDATION","0","937509921"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937509986"<endrec>
"","REASON_TYPE_PRE_VALIDATION","0","937510011"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937510170"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937510171"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937510434"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937510449"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937512740"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937512748"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937512754"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937512788"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937512853"<endrec>
