CREATE_OPER_ID,CREATE_OPER_TIME,DESCRIPTION,END_DIGIT,ENTIRE_OR_NOT,EXTRA_1,EXTRA_10,EXTRA_2,EXTRA_3,EXTRA_4,EXTRA_5,EXTRA_6,EXTRA_7,EXTRA_8,EXTRA_9,FOR_TXN_INDEX,IS_OTHER_VOUCHER,IS_VALUE_LINKED,LAST_OPER_ID,LAST_OPER_TIME,LINKED_VALUE_TYPE,LOAD_DATA_TS,MAX_ACTIVE_COUNT,NEED_KYC_INFO,REDEEMING_ORG_HIER_TYPE,REDEEMING_ORG_SHORT_CODE,START_DIGIT,STATUS,SUPPORT_SECRET_CODE,UNIQUE_ID,VALIDITY_PERIOD_DAY,VALIDITY_PERIOD_HOUR,VALIDITY_PERIOD_MINUTE,VALID_FIELD,VALID_FIELD_DATA,VALUE_CHECK_MODE,VOUCHER_CODE_FORMAT,VOUCHER_TYPE_ALIAS,VOUCHER_TYPE_INDEX,VOUCHER_TYPE_NAME                                                                                                                                                                                                                                                                                                                                                                                                                                               <endrec>
"203000000000013022","2016-08-04 11:41:11.103000","Customer Apply OTC Voucher","4","TRUE","","","","","","","","","","","","0","FALSE","203000000000016349","2017-06-13 08:35:29.901000","01","","0","FALSE","","","-1","50","N","937218599","1","0","0","01","","1","######","Customer Apply OTC Voucher","10000146","Customer Apply OTC Voucher"<endrec>
"203000000000014908","2016-08-11 04:09:43.611000","Group ATM Withdawal Voucher ( Value )","","TRUE","","","","","","","","","","","","0","TRUE","203000000000014908","2016-08-11 08:55:31.872000","01","","0","TRUE","","","-1","50","N","937218769","1","0","0","02","","0","######","Group ATM Withdawal Voucher ( Value )","10000150","Group ATM Withdawal Voucher ( Value )"<endrec>
"203000000000016126","2016-08-11 06:45:01.981000","ATM Withdrawal Voucher For Customer (value)","4","FALSE","","","","","","","","","","","","1","TRUE","203000000000016126","2016-08-11 06:48:40.599000","01","","9","TRUE","","","-1","50","N","937218787","1","0","0","00","","1","######","ATM Withdrawal Voucher For Customer (value)","10000145","ATM Withdrawal Voucher For Customer (value)"<endrec>
"203000000000016126","2016-08-11 06:48:31.498000","ATM Withdrawal Voucher For Customer (value)","4","FALSE","","","","","","","","","","","","1","TRUE","203000000000013202","2016-09-30 05:27:12.431000","01","","0","TRUE","","","-1","50","N","937218788","1","0","0","00","","1","######","ATM Withdrawal Voucher For Customer (value)","10000145","ATM Withdrawal Voucher For Customer (value)"<endrec>
"203000000000016126","2016-08-11 06:54:37.630000","Request Withdrawl Voucher For Customer","","TRUE","","","","","","","","","","","","0","FALSE","203000000000014911","2018-09-21 21:49:56.570000","01","","9","TRUE","","","-1","50","N","937218789","1","0","0","00","","0","#####","Request Withdrawl Voucher For Customer","10000073","Request Withdrawl Voucher For Customer"<endrec>
"203000000000014908","2016-08-11 08:55:22.741000","Group ATM Withdawal Voucher ( Value )","","TRUE","","","","","","","","","","","","0","TRUE","203000000000014908","2016-08-11 08:57:21.381000","01","","0","TRUE","","","-1","50","N","937218798","1","0","0","00","","0","######","Group ATM Withdawal Voucher ( Value )","10000150","Group ATM Withdawal Voucher ( Value )"<endrec>
"203000000000014908","2016-08-11 08:56:38.762000","Group ATM Withdawal Voucher ( Value )","","TRUE","","","","","","","","","","","","0","TRUE","203000000000014908","2016-08-12 06:51:16.337000","01","","0","TRUE","","","-1","50","N","937218800","1","0","0","02","","0","######","Group ATM Withdawal Voucher ( Value )","10000150","Group ATM Withdawal Voucher ( Value )"<endrec>
"203000000000014908","2016-08-12 06:51:07.173000","Group ATM Withdawal Voucher ( Value )","","TRUE","","","","","","","","","","","","1","TRUE","203000000000014908","2016-08-19 10:12:35.150000","01","","0","TRUE","4","","-1","50","N","937218827","1","0","0","02","","0","######","Group ATM Withdawal Voucher ( Value )","10000150","Group ATM Withdawal Voucher ( Value )"<endrec>
"203000000000014908","2016-08-18 04:55:44.084000","SP Voucher","","TRUE","Promotion caption","","Promotion description","Promotion TandC","","","","","","","","1","TRUE","203000000000014908","2016-10-08 08:27:11.033000","01","","0","FALSE","4","","-1","50","N","937219043","5","0","0","","","1","****","SP Voucher","10000144","SP Voucher"<endrec>
"203000000000014908","2016-08-19 10:10:02.423000","Group ATM Deposit Voucher","4","TRUE","","","","","","","","","","","","0","TRUE","203000000000015728","2016-12-15 07:16:06.844000","01","","9","FALSE","","","-1","50","N","937219134","30","0","0","02","","1","########","Group ATM Deposit Voucher","10000116","Group ATM Deposit Voucher"<endrec>
"203000000000014908","2016-08-19 10:11:40.216000","Group ATM Withdawal Voucher","","TRUE","","","","","","","","","","","","0","FALSE","203000000000015717","2016-09-02 12:32:13.211000","01","","0","TRUE","","","-1","50","N","937219135","30","0","0","02","","1","######","Group ATM Withdawal Voucher","10000117","Group ATM Withdawal Voucher"<endrec>
"203000000000014908","2016-08-19 10:12:24.512000","Group ATM Withdawal Voucher ( Value )","","TRUE","","","","","","","","","","","","1","TRUE","203000000000014908","2016-08-25 08:03:12.900000","01","","0","TRUE","4","","-1","50","N","937219136","30","0","0","02","","0","######","Group ATM Withdawal Voucher ( Value )","10000150","Group ATM Withdawal Voucher ( Value )"<endrec>
"203000000000014908","2016-08-22 11:00:13.522000","","","TRUE","Offer Heading","Other details","Offer details","Valid from","Valid Until","Terms","Participating retailer names","Valid shortcodes","Serial Number","Promoter Name","","1","FALSE","203000000000014908","2016-08-22 11:04:17.956000","01","","0","FALSE","4","","-1","50","N","937219185","2","0","0","","","0","****","Coupon","10000128","Coupon"<endrec>
"203000000000014908","2016-08-22 11:04:06.011000","","","TRUE","Offer Heading","Other details","Offer details","Valid from","Valid Until","Terms","Participating retailer names","Valid shortcodes","Serial Number","Promoter Name","","1","FALSE","203000000000014908","2016-09-07 04:43:34.159000","01","","0","FALSE","4","","-1","50","N","937219186","2","0","0","","","0","####","Coupon","10000128","Coupon"<endrec>
"203000000000014908","2016-08-23 10:09:59.212000","Child School Lunch Voucher (all hierarchy)","","TRUE","","","","","","","","","","","","1","TRUE","203000000000014908","2016-08-23 10:10:09.130000","01","","0","FALSE","4","987987","-1","30","N","937219227","30","0","0","","","1","????","Child School Lunch Voucher (all hierarchy)","10000125","Child School Lunch Voucher (all hierarchy)"<endrec>
"203000000000014908","2016-08-25 08:02:56.688000","Group ATM Withdawal Voucher ( Value )","","TRUE","","","","","","","","","","","","1","TRUE","203000000000015717","2016-09-02 12:24:47.313000","01","","0","FALSE","4","","-1","50","N","937219308","30","0","0","02","","0","######","Group ATM Withdawal Voucher ( Value )","10000150","Group ATM Withdawal Voucher ( Value )"<endrec>
"203000000000014910","2016-08-25 13:03:17.218000","Group Withdrawal Voucher","","TRUE","","","","","","","","","","","","0","FALSE","203000000000014910","2016-08-25 13:05:29.367000","01","","8","FALSE","","","-1","50","N","937219325","0","2","10","02","","1","######","Group Withdrawal Voucher","10000114","Group Withdrawal Voucher"<endrec>
"203000000000014910","2016-08-25 13:05:12.562000","Group Withdrawal Voucher","","TRUE","","","","","","","","","","","","0","TRUE","203000000000014911","2017-03-29 06:52:30.948000","01","","8","FALSE","","","-1","50","N","937219326","0","2","10","02","","1","######","Group Withdrawal Voucher","10000114","Group Withdrawal Voucher"<endrec>
"203000000000014908","2016-08-27 05:03:32.435000","","4","TRUE","","","","","","","","","","","","0","FALSE","203000000000014908","2016-08-27 05:03:48.306000","01","","9","FALSE","","","-1","30","N","937219348","30","0","0","02","","1","######","Group ATM Deposit Voucher ( Valueless )","10000151","Group ATM Deposit Voucher ( Valueless )"<endrec>
"203000000000014908","2016-08-29 05:00:02.299000","IssuerVoucher","4","FALSE","IssuerVoucher","","","","","","","","","","","1","FALSE","203000000000015728","2016-09-02 20:47:11.452000","01","","3","TRUE","","","-1","50","N","937219353","1","1","1","00","","1","####","IssuerVoucher","10000153","IssuerVoucher"<endrec>
"203000000000014911","2016-09-02 05:59:38.936000","Give Cash Voucher 2 factor Secret Code","","TRUE","","","","","","","","","","","","0","TRUE","203000000000014911","2016-09-02 20:48:16.867000","01","","9","TRUE","","","-1","50","Y","937220566","0","0","5","00","","0","????","Give Cash Voucher 2 factor Secret Code","10000103","Give Cash Voucher 2 factor Secret Code"<endrec>
"203000000000014911","2016-09-02 06:30:27.068000","Give Cash Voucher 2 factor Secret Code","","TRUE","","","","","","","","","","","","0","TRUE","203000000000014911","2016-09-02 20:48:16.874000","01","","9","TRUE","","","-1","30","Y","937220567","7","0","0","00","","0","????","Give Cash Voucher 2 factor Secret Code","10000103","Give Cash Voucher 2 factor Secret Code"<endrec>
"203000000000015717","2016-09-02 12:24:31.766000","Group ATM Withdawal Voucher ( Value )","","TRUE","","","","","","","","","","","","1","TRUE","203000000000013202","2016-09-30 05:28:47.014000","01","","0","FALSE","4","","-1","50","N","937220591","0","0","5","02","","0","######","Group ATM Withdawal Voucher ( Value )","10000150","Group ATM Withdawal Voucher ( Value )"<endrec>
"203000000000015717","2016-09-02 12:31:56.202000","Group ATM Withdawal Voucher","","TRUE","","","","","","","","","","","","0","FALSE","203000000000016126","2016-09-05 08:07:54.851000","01","","0","TRUE","","","-1","50","N","937220592","0","0","5","02","","1","######","Group ATM Withdawal Voucher","10000117","Group ATM Withdawal Voucher"<endrec>
"203000000000015728","2016-09-02 20:45:08.888000","IssuerVoucher","4","FALSE","IssuerVoucher","","","","","","","","","","","1","FALSE","203000000000014910","2016-10-24 07:12:18.773000","01","","3","TRUE","","","-1","50","N","937220602","0","0","1","00","","1","####","IssuerVoucher","10000153","IssuerVoucher"<endrec>
"203000000000016126","2016-09-05 08:07:41.749000","Group ATM Withdawal Voucher","","TRUE","","","","","","","","","","","","0","FALSE","203000000000013202","2016-09-30 05:29:26.679000","01","","9","TRUE","","","-1","50","N","937220607","0","1","0","02","","1","######","Group ATM Withdawal Voucher","10000117","Group ATM Withdawal Voucher"<endrec>
"203000000000014908","2016-09-06 07:52:04.855000","Coupon 1","","TRUE","","","","","","","","","","","","1","FALSE","203000000000014908","2016-09-06 07:52:12.063000","01","","0","FALSE","","","-1","30","N","937220634","30","0","0","","","0","####","Coupon 1","10000183","Coupon 1"<endrec>
"203000000000014908","2016-09-06 08:12:05.206000","Coupon Secret Code","","TRUE","","","","","","","","","","","","1","FALSE","203000000000014908","2016-09-06 08:12:18.004000","01","","0","FALSE","","","-1","30","Y","937220640","30","0","0","","","0","####","Coupon Secret Code","10000184","Coupon Secret Code"<endrec>
"203000000000014908","2016-09-07 04:43:25.520000","","","TRUE","Offer Heading","Other details","Offer details","Valid from","Valid Until","Terms","Participating retailer names","Valid shortcodes","Serial Number","Promoter Name","","1","TRUE","203000000000014908","2016-10-08 07:42:50.367000","01","","0","FALSE","4","","-1","50","N","937220687","2","0","0","","","1","####","Coupon","10000128","Coupon"<endrec>
"203000000000013202","2016-09-30 05:26:11.318000","","4","TRUE","","","","","","","","","","","","0","TRUE","203000000000018009","2017-03-28 16:40:43.160000","01","","0","TRUE","","","-1","50","N","937225540","30","0","0","01","","1","######","ATM Deposit Voucher For Organisation (Value)","10000104","ATM Deposit Voucher For Organisation (Value)"<endrec>
"203000000000013202","2016-09-30 05:26:38.911000","","4","TRUE","","","","","","","","","","","","0","FALSE","203000000000014908","2016-12-26 08:43:04.435000","01","","0","TRUE","","","-1","50","N","937225541","30","0","0","01","","0","######","ATM Deposit Voucher For Organisation","10000083","ATM Deposit Voucher For Organisation"<endrec>
"203000000000013202","2016-09-30 05:27:04.504000","ATM Withdrawal Voucher For Customer (value)","4","FALSE","","","","","","","","","","","","1","TRUE","203000000000014909","2017-03-08 14:13:51.591000","01","","0","TRUE","","","-1","50","N","937225542","30","0","0","00","","1","######","ATM Withdrawal Voucher For Customer (value)","10000145","ATM Withdrawal Voucher For Customer (value)"<endrec>
"203000000000013202","2016-09-30 05:27:34.485000","","4","TRUE","","","","","","","","","","","","0","FALSE","203000000000014909","2017-03-08 14:27:44.257000","01","","0","TRUE","","","-1","50","N","937225543","30","0","0","01","","0","######","ATM Withdrawal Voucher For Organisation","10000095","ATM Withdrawal Voucher For Organisation"<endrec>
"203000000000013202","2016-09-30 05:28:35.625000","Group ATM Withdawal Voucher ( Value )","","TRUE","","","","","","","","","","","","1","TRUE","203000000000015423","2018-11-21 08:14:23.505000","01","","0","FALSE","4","","-1","50","N","937225544","30","0","5","02","","0","######","Group ATM Withdawal Voucher ( Value )","10000150","Group ATM Withdawal Voucher ( Value )"<endrec>
"203000000000013202","2016-09-30 05:29:06.033000","Group ATM Withdawal Voucher","","TRUE","","","","","","","","","","","","0","FALSE","203000000000015423","2018-05-01 12:13:10.968000","01","","9","TRUE","","","-1","50","N","937225545","30","1","0","02","","1","######","Group ATM Withdawal Voucher","10000117","Group ATM Withdawal Voucher"<endrec>
"203000000000014908","2016-10-08 07:42:43.237000","","","TRUE","Offer Heading","Other details","Offer details","Valid from","Valid Until","Terms","Participating retailer names","Valid shortcodes","Serial Number","Promoter Name","","1","FALSE","203000000000010806","2017-02-22 14:36:53.019000","01","","0","FALSE","4","","-1","50","N","937227619","2","0","0","","","1","####","Coupon","10000128","Coupon"<endrec>
"203000000000014908","2016-10-08 08:27:04.432000","SP Voucher","","TRUE","Promotion caption","","Promotion description","Promotion TandC","","","","","","","","1","FALSE","203000000000014911","2018-05-30 13:53:56.253000","01","","0","FALSE","4","","-1","50","N","937227625","5","0","0","","","1","****","SP Voucher","10000144","SP Voucher"<endrec>
"203000000000014910","2016-10-24 07:12:10.599000","IssuerVoucher","4","FALSE","IssuerVoucher","","","","","","","","","","","1","TRUE","203000000000016350","2016-10-27 08:15:27.258000","01","","3","TRUE","","","-1","50","N","937230612","0","0","1","00","","1","####","IssuerVoucher","10000153","IssuerVoucher"<endrec>
"203000000000016350","2016-10-27 08:15:13.591000","IssuerVoucher","4","FALSE","IssuerVoucher","","","","","","","","","","","1","TRUE","203000000000016350","2016-10-27 08:23:03.599000","01","","1","TRUE","","","-1","50","N","937232542","0","0","0","00","","1","#####","IssuerVoucher","10000153","IssuerVoucher"<endrec>
"203000000000016350","2016-10-27 08:22:54.961000","IssuerVoucher","4","FALSE","IssuerVoucher","","","","","","","","","","","1","TRUE","203000000000016349","2017-02-22 12:06:52.674000","01","","3","TRUE","","","-1","50","N","937232543","0","0","1","00","","1","#####","IssuerVoucher","10000153","IssuerVoucher"<endrec>
"203000000000014908","2016-11-04 10:05:40.318000","Give Cash Voucher","","TRUE","","","","","","","","","","","","0","TRUE","203000000000015423","2017-01-10 11:07:50.780000","01","","0","FALSE","","","-1","50","N","937235548","7","0","0","00","","0","????","Give Cash Voucher","10000003","Give Cash Voucher"<endrec>
"203000000000015728","2016-11-04 13:49:59.249000","","4","FALSE","","","","","","","","","","","","0","FALSE","203000000000014910","2017-01-04 09:22:50.103000","01","","1","TRUE","","","-1","50","N","937235554","0","0","1","00","","0","######","Deposit Voucher For Customer","10000063","Deposit Voucher For Customer"<endrec>
"203000000000014911","2016-11-04 14:31:14.744000","For Business withdraw with voucher","","TRUE","","","","","","","","","","","","0","FALSE","203000000000014911","2018-03-09 08:46:39.839000","01","","0","TRUE","","","-1","50","N","937235555","0","0","1","01","","0","T?*###","Business withdraw Voucher","10000143","Business withdraw Voucher_VDF_Demo"<endrec>
"203000000000015717","2016-11-10 10:07:35.013000","","4","FALSE","","","","","","","","","","","","0","TRUE","203000000000014910","2017-01-27 09:28:17.594000","01","","9","TRUE","","","-1","50","N","937235659","1","0","0","00","","1","######","ATM Deposit Voucher For Customer (value)","10000093","ATM Deposit Voucher For Customer (value)"<endrec>
"203000000000014908","2016-12-02 02:16:19.276000","Repayment of Archived Funds to an Unregistered Recipient Voucher","","TRUE","","","","","","","","","","","","0","TRUE","203000000000010806","2018-11-22 11:22:04.188000","01","","0","TRUE","","","-1","50","N","937244706","28","0","0","00","","0","????","Archived Funds Repayment Voucher","10000053","Archived Funds Repayment Voucher"<endrec>
"203000000000014910","2016-12-07 14:42:46.536000","Paynet ATM Withdawal Voucher","","TRUE","","","","","","","","","","","","0","FALSE","203000000000014910","2016-12-08 06:24:56.813000","01","","0","TRUE","","","-1","50","N","937245686","0","0","1","00","","0","########","Paynet ATM Withdawal Voucher","10000001","Paynet ATM Withdawal Voucher"<endrec>
"203000000000014910","2016-12-08 06:24:46.495000","Paynet ATM Withdawal Voucher","","TRUE","","","","","","","","","","","","0","FALSE","203000000000014910","2016-12-08 06:50:21.318000","01","","1","TRUE","","","-1","50","N","937245703","0","0","1","00","","0","########","Paynet ATM Withdawal Voucher","10000001","Paynet ATM Withdawal Voucher"<endrec>
"203000000000014910","2016-12-08 06:50:09.040000","Paynet ATM Withdawal Voucher","","TRUE","","","","","","","","","","","","0","FALSE","203000000000010806","2016-12-08 07:06:24.147000","01","","2","TRUE","","","-1","50","N","937245704","0","0","1","00","","0","########","Paynet ATM Withdawal Voucher","10000001","Paynet ATM Withdawal Voucher"<endrec>
"203000000000014910","2016-12-08 06:58:55.511000","Paynet ATM Withdawal Voucher","","TRUE","","","","","","","","","","","","0","FALSE","203000000000010806","2016-12-08 07:09:31.187000","01","","1","TRUE","","","-1","50","N","937245706","0","0","1","00","","0","########","Paynet ATM Withdawal Voucher","10000001","Paynet ATM Withdawal Voucher"<endrec>
"203000000000010806","2016-12-08 07:09:23.590000","Paynet ATM Withdawal Voucher","","TRUE","","","","","","","","","","","","0","FALSE","203000000000010806","2016-12-08 07:12:18.358000","01","","1","TRUE","","","-1","50","N","937245708","0","0","6","00","","0","########","Paynet ATM Withdawal Voucher","10000001","Paynet ATM Withdawal Voucher"<endrec>
"203000000000010806","2016-12-08 07:12:12.108000","Paynet ATM Withdawal Voucher","","TRUE","","","","","","","","","","","","0","FALSE","203000000000014910","2016-12-08 07:32:29.231000","01","","1","TRUE","","","-1","50","N","937245709","0","0","20","00","","0","########","Paynet ATM Withdawal Voucher","10000001","Paynet ATM Withdawal Voucher"<endrec>
"203000000000014910","2016-12-08 07:32:13.299000","Paynet ATM Withdawal Voucher","","TRUE","","","","","","","","","","","","0","FALSE","203000000000014910","2016-12-08 07:33:42.727000","01","","2","TRUE","","","-1","50","N","937245710","0","0","1","00","","0","########","Paynet ATM Withdawal Voucher","10000001","Paynet ATM Withdawal Voucher"<endrec>
"203000000000014910","2016-12-08 07:33:31.135000","Paynet ATM Withdawal Voucher","","TRUE","","","","","","","","","","","","0","FALSE","203000000000014910","2016-12-08 07:48:23.589000","01","","4","TRUE","","","-1","50","N","937245711","0","0","1","00","","0","########","Paynet ATM Withdawal Voucher","10000001","Paynet ATM Withdawal Voucher"<endrec>
"203000000000014910","2016-12-08 07:48:09.302000","Paynet ATM Withdawal Voucher","","TRUE","","","","","","","","","","","","0","FALSE","203000000000010806","2016-12-08 08:42:20.368000","01","","1","TRUE","","","-1","50","N","937245713","0","0","6","00","","0","########","Paynet ATM Withdawal Voucher","10000001","Paynet ATM Withdawal Voucher"<endrec>
"203000000000010806","2016-12-08 08:42:10.947000","Paynet ATM Withdawal Voucher","","TRUE","","","","","","","","","","","","0","FALSE","203000000000014910","2017-01-06 13:01:07.949000","01","","1","TRUE","","","-1","50","N","937245715","0","0","15","00","","0","########","Paynet ATM Withdawal Voucher","10000001","Paynet ATM Withdawal Voucher"<endrec>
"203000000000015728","2016-12-15 07:15:17.221000","Group ATM Deposit Voucher","4","TRUE","","","","","","","","","","","","0","TRUE","203000000000010811","2016-12-15 07:50:47.392000","01","","9","FALSE","","","-1","50","N","937249696","0","1","0","02","","1","########","Group ATM Deposit Voucher","10000116","Group ATM Deposit Voucher"<endrec>
"203000000000010811","2016-12-15 07:50:30.334000","Group ATM Deposit Voucher","4","TRUE","","","","","","","","","","","","0","TRUE","203000000000026102","2017-07-27 09:45:54.615000","01","","0","FALSE","","","-1","50","N","937249704","0","1","0","02","","1","########","Group ATM Deposit Voucher","10000116","Group ATM Deposit Voucher"<endrec>
"203000000000014908","2016-12-26 08:41:49.391000","","4","TRUE","","","","","","","","","","","","0","TRUE","203000000000014911","2018-06-21 11:27:02.732000","01","","0","TRUE","","","-1","50","N","937253684","30","0","0","01","","0","######","ATM Deposit Voucher For Organisation","10000083","ATM Deposit Voucher For Organisation"<endrec>
"203000000000014910","2017-01-04 09:22:12.032000","","4","FALSE","","","","","","","","","","","","0","FALSE","203000000000014911","2017-02-01 11:35:06.268000","01","","9","TRUE","","","-1","50","N","937254785","0","0","1","00","","0","######","Deposit Voucher For Customer","10000063","Deposit Voucher For Customer"<endrec>
"203000000000014910","2017-01-06 13:00:54.459000","Paynet ATM Withdawal Voucher","","TRUE","","","","","","","","","","","","0","FALSE","203000000000015725","2017-01-10 10:18:38.622000","01","","9","TRUE","","","-1","50","N","937254891","0","0","15","00","","0","########","Paynet ATM Withdawal Voucher","10000001","Paynet ATM Withdawal Voucher"<endrec>
"203000000000014910","2017-01-09 07:15:45.334000","Equity ATM Withdrawal Voucher","","TRUE","","","","","","","","","","","","0","FALSE","203000000000016349","2017-10-18 10:40:36.189000","01","","0","TRUE","","","-1","50","N","937254908","0","1","10","00","","0","######","Equity ATM Withdrawal Voucher","10000007","Equity ATM Withdrawal Voucher"<endrec>
"203000000000015725","2017-01-10 10:18:25.025000","Paynet ATM Withdawal Voucher","","TRUE","","","","","","","","","","","","0","FALSE","203000000000010811","2017-01-10 10:33:01.429000","01","","1","TRUE","","","-1","50","N","937255692","0","0","5","00","","0","########","Paynet ATM Withdawal Voucher","10000001","Paynet ATM Withdawal Voucher"<endrec>
"203000000000015725","2017-01-10 10:26:13.624000","Paynet ATM Withdawal Voucher","","TRUE","","","","","","","","","","","","0","FALSE","203000000000015725","2017-01-24 07:55:49.366000","01","","0","TRUE","","","-1","50","N","937255693","0","0","5","00","","0","########","Paynet ATM Withdawal Voucher","10000001","Paynet ATM Withdawal Voucher"<endrec>
"203000000000015423","2017-01-10 11:07:38.902000","Give Cash Voucher","","TRUE","","","","","","","","","","","","0","TRUE","203000000000016349","2017-02-07 10:33:25.336000","01","","0","FALSE","","","-1","50","N","937255695","0","0","5","00","","0","????","Give Cash Voucher","10000003","Give Cash Voucher"<endrec>
"203000000000015728","2017-01-19 07:16:10.052000","IssuerVoucher","4","FALSE","IssuerVoucher","","","","","","","","","","","1","TRUE","203000000000018317","2017-03-03 03:37:37.017000","01","","0","TRUE","","","-1","50","N","937258729","0","0","1","00","","1","#####","IssuerVoucher","10000153","IssuerVoucher"<endrec>
"203000000000015725","2017-01-24 07:55:39.906000","Paynet ATM Withdawal Voucher","","TRUE","","","","","","","","","","","","0","FALSE","203000000000018910","2017-02-16 11:07:41.717000","01","","0","TRUE","","","-1","50","N","937260683","0","0","10","00","","0","########","Paynet ATM Withdawal Voucher","10000001","Paynet ATM Withdawal Voucher"<endrec>
"203000000000014910","2017-01-27 09:28:09.880000","","4","FALSE","","","","","","","","","","","","0","TRUE","203000000000018317","2017-02-07 02:14:46.096000","01","","9","TRUE","","","-1","50","N","937261702","1","0","0","00","","1","######","ATM Deposit Voucher For Customer (value)","10000093","ATM Deposit Voucher For Customer (value)"<endrec>
"203000000000014911","2017-02-01 11:34:57.698000","","4","FALSE","","","","","","","","","","","","0","FALSE","203000000000014911","2018-05-31 11:16:04.447000","01","","9","TRUE","","","-1","50","N","937262729","0","0","5","00","","0","######","Deposit Voucher For Customer","10000063","Deposit Voucher For Customer"<endrec>
"203000000000018317","2017-02-07 02:14:37.412000","","4","FALSE","","","","","","","","","","","","0","TRUE","203000000000010806","2017-02-07 07:06:34.012000","01","","9","TRUE","","","-1","50","N","937262825","2","0","0","00","","1","######","ATM Deposit Voucher For Customer (value)","10000093","ATM Deposit Voucher For Customer (value)"<endrec>
"203000000000010806","2017-02-07 07:06:02.640000","","4","FALSE","","","","","","","","","","","","0","TRUE","203000000000010806","2017-02-07 07:08:59.974000","01","","0","TRUE","","","-1","50","N","937262833","0","0","15","00","","1","######","ATM Deposit Voucher For Customer (value)","10000093","ATM Deposit Voucher For Customer (value)"<endrec>
"203000000000010806","2017-02-07 07:08:53.410000","","4","FALSE","","","","","","","","","","","","0","TRUE","203000000000014909","2017-03-08 14:08:46.741000","01","","0","TRUE","","","-1","50","N","937262834","2","0","0","00","","1","######","ATM Deposit Voucher For Customer (value)","10000093","ATM Deposit Voucher For Customer (value)"<endrec>
"203000000000016349","2017-02-07 10:33:13.144000","Give Cash Voucher","","TRUE","","","","","","","","","","","","0","TRUE","203000000000016349","2017-02-07 10:41:09.993000","01","","0","FALSE","","","-1","50","N","937262850","0","0","1","00","","0","????","Give Cash Voucher","10000003","Give Cash Voucher"<endrec>
"203000000000016349","2017-02-07 10:40:57.390000","Give Cash Voucher","","TRUE","","","","","","","","","","","","0","TRUE","203000000000016350","2017-04-04 19:38:23.815000","01","","0","FALSE","","","-1","50","N","937262853","0","0","1","00","","0","????","Give Cash Voucher","10000003","Give Cash Voucher"<endrec>
"203000000000018910","2017-02-16 11:07:30.937000","Paynet ATM Withdawal Voucher","","TRUE","","","","","","","","","","","","0","FALSE","203000000000018910","2017-02-16 11:16:06.499000","01","","1","TRUE","","","-1","50","N","937267806","0","0","10","00","","0","########","Paynet ATM Withdawal Voucher","10000001","Paynet ATM Withdawal Voucher"<endrec>
"203000000000018910","2017-02-16 11:15:58.724000","Paynet ATM Withdawal Voucher","","TRUE","","","","","","","","","","","","0","FALSE","203000000000014910","2017-02-24 13:23:07.999000","01","","0","TRUE","","","-1","50","N","937267808","0","0","10","00","","0","########","Paynet ATM Withdawal Voucher","10000001","Paynet ATM Withdawal Voucher"<endrec>
"203000000000010806","2017-02-22 14:36:46.692000","","","TRUE","Offer Heading","Other details","Offer details","Valid from","Valid Until","Terms","Participating retailer names","Valid shortcodes","Serial Number","Promoter Name","","1","FALSE","203000000000020211","2017-05-11 05:06:58.348000","01","","0","FALSE","4","","-1","50","N","937273845","0","0","1","","","1","####","Coupon","10000128","Coupon"<endrec>
"203000000000014910","2017-02-24 13:23:00.683000","Paynet ATM Withdawal Voucher","","TRUE","","","","","","","","","","","","0","FALSE","203000000000014910","2017-02-24 13:25:05.109000","01","","0","TRUE","","","-1","50","N","937278842","0","0","1","00","","0","########","Paynet ATM Withdawal Voucher","10000001","Paynet ATM Withdawal Voucher"<endrec>
"203000000000014910","2017-02-24 13:24:56.726000","Paynet ATM Withdawal Voucher","","TRUE","","","","","","","","","","","","0","FALSE","203000000000014910","2017-02-24 14:02:35.571000","01","","1","TRUE","","","-1","50","N","937278843","0","0","1","00","","0","########","Paynet ATM Withdawal Voucher","10000001","Paynet ATM Withdawal Voucher"<endrec>
"203000000000014910","2017-02-24 14:02:28.338000","Paynet ATM Withdawal Voucher","","TRUE","","","","","","","","","","","","0","FALSE","203000000000014910","2017-02-27 06:46:20.336000","01","","2","TRUE","","","-1","50","N","937278846","0","0","1","00","","0","########","Paynet ATM Withdawal Voucher","10000001","Paynet ATM Withdawal Voucher"<endrec>
"203000000000014910","2017-02-27 06:46:12.780000","Paynet ATM Withdawal Voucher","","TRUE","","","","","","","","","","","","0","FALSE","203000000000014910","2017-02-27 07:21:34.962000","01","","5","TRUE","","","-1","50","N","937279822","0","1","30","00","","0","########","Paynet ATM Withdawal Voucher","10000001","Paynet ATM Withdawal Voucher"<endrec>
"203000000000014910","2017-02-27 07:21:13.140000","Paynet ATM Withdawal Voucher","","TRUE","","","","","","","","","","","","0","FALSE","203000000000018910","2017-03-02 07:05:09.975000","01","","9","TRUE","","","-1","50","N","937279824","0","1","30","00","","0","########","Paynet ATM Withdawal Voucher","10000001","Paynet ATM Withdawal Voucher"<endrec>
"203000000000018910","2017-03-02 07:04:54.338000","Paynet ATM Withdawal Voucher","","TRUE","","","","","","","","","","","","0","FALSE","203000000000014909","2017-03-08 14:28:20.803000","01","","0","TRUE","","","-1","50","N","937279980","0","1","30","00","","0","########","Paynet ATM Withdawal Voucher","10000001","Paynet ATM Withdawal Voucher"<endrec>
