ACCOUNT_TYPE_INDEX,CURRENCY,LOAD_DATA_TS,PRODUCT_UNIQUE_ID                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              <endrec>
"10011","999","","937258684"<endrec>
"10011","999","","937279847"<endrec>
"10011","999","","937279979"<endrec>
"10011","999","","937279998"<endrec>
"10011","999","","937281906"<endrec>
"10011","999","","937309868"<endrec>
"10011","999","","937315853"<endrec>
"10011","999","","937319872"<endrec>
"10011","999","","937325885"<endrec>
"10011","999","","937325902"<endrec>
"10011","999","","937326874"<endrec>
"10011","999","","937327964"<endrec>
"10011","999","","937329916"<endrec>
"10011","999","","937329936"<endrec>
"10011","999","","937332896"<endrec>
"10011","999","","937332915"<endrec>
"10011","999","","937335880"<endrec>
"10011","999","","937340954"<endrec>
"10011","999","","937341008"<endrec>
"10011","999","","937342904"<endrec>
"10011","999","","937351925"<endrec>
"10011","999","","937356994"<endrec>
"10011","999","","937364008"<endrec>
"10011","999","","937366358"<endrec>
"10011","999","","937369424"<endrec>
"10011","999","","937371436"<endrec>
"10011","999","","937376584"<endrec>
"10011","999","","937377456"<endrec>
"10011","999","","937377457"<endrec>
"10011","999","","937377458"<endrec>
"10011","999","","937377466"<endrec>
"10011","999","","937377483"<endrec>
"10011","999","","937377509"<endrec>
"10011","999","","937377529"<endrec>
"10011","999","","937380492"<endrec>
"10011","999","","937380536"<endrec>
"10011","999","","937380549"<endrec>
"10011","999","","937381611"<endrec>
"10011","999","","937392666"<endrec>
"10011","999","","937392667"<endrec>
"10011","999","","937392669"<endrec>
"10011","999","","937392685"<endrec>
"10011","999","","937392686"<endrec>
"10011","999","","937392687"<endrec>
"10011","999","","937392688"<endrec>
"10011","999","","937392689"<endrec>
"10011","999","","937392690"<endrec>
"10011","999","","937392691"<endrec>
"10011","999","","937392695"<endrec>
"10011","999","","937392696"<endrec>
"10011","999","","937392697"<endrec>
"10011","999","","937392720"<endrec>
"10011","999","","937392725"<endrec>
"10011","999","","937392748"<endrec>
"10011","999","","937392749"<endrec>
"10011","999","","937392759"<endrec>
"10011","999","","937392815"<endrec>
"10011","999","","937392828"<endrec>
"10011","999","","937392860"<endrec>
"10011","999","","937392890"<endrec>
"10011","999","","937392892"<endrec>
"10011","999","","937408044"<endrec>
"10011","999","","937411203"<endrec>
"10011","999","","937415071"<endrec>
"10011","999","","937417136"<endrec>
"10011","999","","937417158"<endrec>
"10011","999","","937418074"<endrec>
"10011","999","","937418101"<endrec>
"10011","999","","937418120"<endrec>
"10011","999","","937418122"<endrec>
"10011","999","","937418136"<endrec>
"10011","999","","937419111"<endrec>
"10011","999","","937419116"<endrec>
"10011","999","","937420136"<endrec>
"10011","999","","937420137"<endrec>
"10011","999","","937420139"<endrec>
"10011","999","","937420144"<endrec>
"10011","999","","937421163"<endrec>
"10011","999","","937422143"<endrec>
"10011","999","","937423254"<endrec>
"10011","999","","937426178"<endrec>
"10011","999","","937427218"<endrec>
"10011","999","","937428195"<endrec>
"10011","999","","937428326"<endrec>
"10011","999","","937428331"<endrec>
"10011","999","","937433210"<endrec>
"10011","999","","937433213"<endrec>
"10011","999","","937433214"<endrec>
"10011","999","","937433238"<endrec>
"10011","999","","937436138"<endrec>
"10011","999","","937436152"<endrec>
"10011","999","","937448311"<endrec>
"10011","999","","937448326"<endrec>
"10011","999","","937451270"<endrec>
"10011","999","","937451274"<endrec>
"10011","999","","937451276"<endrec>
"10011","999","","937451293"<endrec>
"10011","999","","937451302"<endrec>
"10011","999","","937451306"<endrec>
"10011","999","","937451360"<endrec>
"10011","999","","937455405"<endrec>
"10011","999","","937456359"<endrec>
"10011","999","","937459322"<endrec>
"10011","999","","937461374"<endrec>
"10011","999","","937461375"<endrec>
"10011","999","","937461434"<endrec>
"10011","999","","937461484"<endrec>
"10011","999","","937461501"<endrec>
"10011","999","","937464385"<endrec>
"10011","999","","937465505"<endrec>
"10011","999","","937465534"<endrec>
"10011","999","","937468666"<endrec>
"10011","999","","937468686"<endrec>
"10011","999","","937468690"<endrec>
"10011","999","","937468706"<endrec>
"10011","999","","937470635"<endrec>
"10011","999","","937470746"<endrec>
"10011","999","","937470766"<endrec>
"10011","999","","937470800"<endrec>
"10011","999","","937470808"<endrec>
"10011","999","","937470825"<endrec>
"10011","999","","937472574"<endrec>
"10011","999","","937473544"<endrec>
"10011","999","","937474546"<endrec>
"10011","999","","937474613"<endrec>
"10011","999","","937475538"<endrec>
"10011","999","","937475596"<endrec>
"10011","999","","937476546"<endrec>
"10011","999","","937476550"<endrec>
"10011","999","","937481627"<endrec>
"10011","999","","937487637"<endrec>
"10011","999","","937494589"<endrec>
"10011","999","","937496727"<endrec>
"10011","999","","937496781"<endrec>
"10011","999","","937496839"<endrec>
"10011","999","","937496845"<endrec>
"10011","999","","937496850"<endrec>
"10011","999","","937497681"<endrec>
"10011","999","","937498782"<endrec>
"10011","999","","937498783"<endrec>
"10011","999","","937502742"<endrec>
"10011","999","","937502743"<endrec>
"10011","999","","937504732"<endrec>
"10011","999","","937505725"<endrec>
"10011","999","","937509791"<endrec>
"10011","999","","937509998"<endrec>
"10011","999","","937510109"<endrec>
"10011","999","","937510135"<endrec>
"10011","999","","937510421"<endrec>
"10011","999","","937512863"<endrec>
"10011","999","","937512867"<endrec>
"10011","999","","937512875"<endrec>
"10011","999","","937512880"<endrec>
"10011","999","","937512890"<endrec>
"10011","999","","937514818"<endrec>
"10011","999","","937514826"<endrec>
"10011","999","","937514832"<endrec>
"10011","999","","937514834"<endrec>
"10011","999","","937515783"<endrec>
"10011","999","","937515962"<endrec>
"10011","999","","937525729"<endrec>
"10011","999","","937529730"<endrec>
"10011","999","","937531774"<endrec>
"10011","999","","937531778"<endrec>
"10011","999","","937533786"<endrec>
"10011","999","","937533792"<endrec>
"10011","999","","937535924"<endrec>
"10011","999","","937536735"<endrec>
"10011","999","","937537728"<endrec>
"10011","999","","937539738"<endrec>
"10011","999","","937539743"<endrec>
"10011","999","","937539748"<endrec>
"10011","999","","937539813"<endrec>
"10011","999","","937539817"<endrec>
"10011","999","","937539822"<endrec>
"10011","999","","937539828"<endrec>
"10011","999","","937539934"<endrec>
"10011","999","","937547802"<endrec>
"10011","999","","937547810"<endrec>
"10011","999","","937548860"<endrec>
"10011","999","","937548865"<endrec>
"10011","999","","937565734"<endrec>
"10011","999","","937566849"<endrec>
"10011","999","","937566894"<endrec>
"10011","999","","937568736"<endrec>
"10011","999","","937568738"<endrec>
"10011","999","","937574763"<endrec>
"10011","999","","937583792"<endrec>
"10011","999","","937583866"<endrec>
"10011","999","","937585789"<endrec>
"10011","999","","937585809"<endrec>
"10011","999","","937585820"<endrec>
"10011","999","","937609792"<endrec>
"10011","999","","937609793"<endrec>
"10011","999","","937609795"<endrec>
"10011","999","","937609837"<endrec>
"10011","999","","937609839"<endrec>
"10011","999","","937612873"<endrec>
"10011","999","","937612881"<endrec>
"10011","999","","937612882"<endrec>
"10011","999","","937612907"<endrec>
"10011","999","","937619773"<endrec>
"10011","999","","937664798"<endrec>
"10011","999","","937665111"<endrec>
"10011","999","","937665113"<endrec>
"10011","999","","937665115"<endrec>
"10011","999","","937665116"<endrec>
"10011","999","","937683783"<endrec>
"10011","999","","937683787"<endrec>
"10011","999","","937707809"<endrec>
"10011","CAD","","937411203"<endrec>
"10011","CAD","","937418120"<endrec>
"10011","CAD","","937418136"<endrec>
"10011","CAD","","937420136"<endrec>
"10011","CAD","","937420137"<endrec>
"10011","CAD","","937420139"<endrec>
"10011","CAD","","937426178"<endrec>
"10011","CAD","","937436138"<endrec>
"10011","CAD","","937436152"<endrec>
"10011","CAD","","937451270"<endrec>
"10011","CAD","","937455405"<endrec>
"10011","CAD","","937461374"<endrec>
"10011","CAD","","937461375"<endrec>
"10011","CAD","","937461434"<endrec>
"10011","CAD","","937461484"<endrec>
"10011","CAD","","937464385"<endrec>
"10011","CAD","","937468666"<endrec>
"10011","CAD","","937470635"<endrec>
"10011","CAD","","937470800"<endrec>
"10011","CAD","","937481627"<endrec>
"10011","CAD","","937504732"<endrec>
"10011","CAD","","937525729"<endrec>
"10011","CAD","","937533792"<endrec>
"10011","CAD","","937536735"<endrec>
"10011","CAD","","937537728"<endrec>
"10011","CAD","","937539738"<endrec>
"10011","CAD","","937539743"<endrec>
"10011","CAD","","937539748"<endrec>
"10011","CAD","","937539813"<endrec>
"10011","CAD","","937539817"<endrec>
"10011","CAD","","937565734"<endrec>
"10011","CAD","","937683783"<endrec>
"10011","CAD","","937683787"<endrec>
"10011","CAD","","937707809"<endrec>
"10011","GBP","","937255725"<endrec>
"10011","GBP","","937255726"<endrec>
"10011","GBP","","937255727"<endrec>
"10011","GBP","","937255728"<endrec>
"10011","GBP","","937255729"<endrec>
"10011","GBP","","937258684"<endrec>
"10011","GBP","","937258800"<endrec>
"10011","GBP","","937258801"<endrec>
"10011","GBP","","937258824"<endrec>
"10011","GBP","","937260719"<endrec>
"10011","GBP","","937260735"<endrec>
"10011","GBP","","937261718"<endrec>
"10011","GBP","","937261719"<endrec>
"10011","GBP","","937262891"<endrec>
"10011","GBP","","937263712"<endrec>
"10011","GBP","","937263745"<endrec>
"10011","GBP","","937265735"<endrec>
"10011","GBP","","937267814"<endrec>
"10011","GBP","","937271820"<endrec>
"10011","GBP","","937271821"<endrec>
"10011","GBP","","937273843"<endrec>
"10011","GBP","","937279827"<endrec>
"10011","GBP","","937279839"<endrec>
"10011","GBP","","937279905"<endrec>
"10011","GBP","","937279927"<endrec>
"10011","GBP","","937279978"<endrec>
"10011","GBP","","937279979"<endrec>
"10011","GBP","","937279998"<endrec>
"10011","GBP","","937280818"<endrec>
"10011","GBP","","937280821"<endrec>
"10011","GBP","","937280832"<endrec>
"10011","GBP","","937280833"<endrec>
"10011","GBP","","937280836"<endrec>
"10011","GBP","","937281906"<endrec>
"10011","GBP","","937300834"<endrec>
"10011","GBP","","937308884"<endrec>
"10011","GBP","","937309868"<endrec>
"10011","GBP","","937309885"<endrec>
"10011","GBP","","937309886"<endrec>
"10011","GBP","","937309887"<endrec>
"10011","GBP","","937309896"<endrec>
"10011","GBP","","937309897"<endrec>
"10011","GBP","","937311855"<endrec>
"10011","GBP","","937311864"<endrec>
"10011","GBP","","937311887"<endrec>
"10011","GBP","","937311888"<endrec>
"10011","GBP","","937311889"<endrec>
"10011","GBP","","937311890"<endrec>
"10011","GBP","","937311891"<endrec>
"10011","GBP","","937315853"<endrec>
"10011","GBP","","937319872"<endrec>
"10011","GBP","","937325885"<endrec>
"10011","GBP","","937325902"<endrec>
"10011","GBP","","937326874"<endrec>
"10011","GBP","","937327964"<endrec>
"10011","GBP","","937329916"<endrec>
"10011","GBP","","937329920"<endrec>
"10011","GBP","","937329923"<endrec>
"10011","GBP","","937329936"<endrec>
"10011","GBP","","937330942"<endrec>
"10011","GBP","","937332884"<endrec>
"10011","GBP","","937332885"<endrec>
"10011","GBP","","937332896"<endrec>
"10011","GBP","","937332915"<endrec>
"10011","GBP","","937335880"<endrec>
"10011","GBP","","937340954"<endrec>
"10011","GBP","","937341008"<endrec>
"10011","GBP","","937342904"<endrec>
"10011","GBP","","937345886"<endrec>
"10011","GBP","","937351925"<endrec>
"10011","GBP","","937353924"<endrec>
"10011","GBP","","937356994"<endrec>
"10011","GBP","","937356995"<endrec>
"10011","GBP","","937358030"<endrec>
"10011","GBP","","937358031"<endrec>
"10011","GBP","","937358040"<endrec>
"10011","GBP","","937364008"<endrec>
"10011","GBP","","937364017"<endrec>
"10011","GBP","","937364018"<endrec>
"10011","GBP","","937366358"<endrec>
"10011","GBP","","937369424"<endrec>
"10011","GBP","","937370433"<endrec>
"10011","GBP","","937371436"<endrec>
"10011","GBP","","937375469"<endrec>
"10011","GBP","","937375476"<endrec>
"10011","GBP","","937376584"<endrec>
"10011","GBP","","937377456"<endrec>
"10011","GBP","","937377457"<endrec>
"10011","GBP","","937377458"<endrec>
"10011","GBP","","937377466"<endrec>
"10011","GBP","","937377483"<endrec>
"10011","GBP","","937377509"<endrec>
"10011","GBP","","937377529"<endrec>
"10011","GBP","","937378461"<endrec>
"10011","GBP","","937378463"<endrec>
"10011","GBP","","937380492"<endrec>
"10011","GBP","","937380536"<endrec>
"10011","GBP","","937380549"<endrec>
"10011","GBP","","937381611"<endrec>
"10011","GBP","","937391576"<endrec>
"10011","GBP","","937392666"<endrec>
"10011","GBP","","937392667"<endrec>
"10011","GBP","","937392669"<endrec>
"10011","GBP","","937392685"<endrec>
"10011","GBP","","937392686"<endrec>
"10011","GBP","","937392687"<endrec>
"10011","GBP","","937392688"<endrec>
"10011","GBP","","937392689"<endrec>
"10011","GBP","","937392690"<endrec>
"10011","GBP","","937392691"<endrec>
"10011","GBP","","937392695"<endrec>
"10011","GBP","","937392696"<endrec>
"10011","GBP","","937392697"<endrec>
"10011","GBP","","937392720"<endrec>
"10011","GBP","","937392725"<endrec>
"10011","GBP","","937392748"<endrec>
"10011","GBP","","937392749"<endrec>
"10011","GBP","","937392759"<endrec>
"10011","GBP","","937392815"<endrec>
"10011","GBP","","937392817"<endrec>
"10011","GBP","","937392828"<endrec>
"10011","GBP","","937392860"<endrec>
"10011","GBP","","937392890"<endrec>
"10011","GBP","","937392892"<endrec>
"10011","GBP","","937394944"<endrec>
"10011","GBP","","937408044"<endrec>
"10011","GBP","","937411203"<endrec>
"10011","GBP","","937415071"<endrec>
"10011","GBP","","937417136"<endrec>
"10011","GBP","","937417158"<endrec>
"10011","GBP","","937417163"<endrec>
"10011","GBP","","937418074"<endrec>
"10011","GBP","","937418101"<endrec>
"10011","GBP","","937418120"<endrec>
"10011","GBP","","937418122"<endrec>
"10011","GBP","","937418136"<endrec>
"10011","GBP","","937419111"<endrec>
"10011","GBP","","937419116"<endrec>
"10011","GBP","","937420136"<endrec>
"10011","GBP","","937420137"<endrec>
"10011","GBP","","937420139"<endrec>
"10011","GBP","","937420143"<endrec>
"10011","GBP","","937420144"<endrec>
"10011","GBP","","937421163"<endrec>
"10011","GBP","","937422143"<endrec>
"10011","GBP","","937423166"<endrec>
"10011","GBP","","937423254"<endrec>
"10011","GBP","","937426178"<endrec>
"10011","GBP","","937427218"<endrec>
"10011","GBP","","937428156"<endrec>
"10011","GBP","","937428195"<endrec>
"10011","GBP","","937428326"<endrec>
"10011","GBP","","937428331"<endrec>
"10011","GBP","","937433210"<endrec>
"10011","GBP","","937433213"<endrec>
"10011","GBP","","937433214"<endrec>
"10011","GBP","","937433238"<endrec>
"10011","GBP","","937436138"<endrec>
"10011","GBP","","937436152"<endrec>
"10011","GBP","","937448311"<endrec>
"10011","GBP","","937448326"<endrec>
"10011","GBP","","937451270"<endrec>
"10011","GBP","","937451274"<endrec>
"10011","GBP","","937451276"<endrec>
"10011","GBP","","937451293"<endrec>
"10011","GBP","","937451302"<endrec>
"10011","GBP","","937451306"<endrec>
"10011","GBP","","937451360"<endrec>
"10011","GBP","","937455405"<endrec>
"10011","GBP","","937456359"<endrec>
"10011","GBP","","937459322"<endrec>
"10011","GBP","","937461374"<endrec>
"10011","GBP","","937461375"<endrec>
"10011","GBP","","937461434"<endrec>
"10011","GBP","","937461484"<endrec>
"10011","GBP","","937461501"<endrec>
"10011","GBP","","937464385"<endrec>
"10011","GBP","","937465505"<endrec>
"10011","GBP","","937465534"<endrec>
"10011","GBP","","937467544"<endrec>
"10011","GBP","","937468666"<endrec>
"10011","GBP","","937468686"<endrec>
"10011","GBP","","937468690"<endrec>
"10011","GBP","","937468706"<endrec>
"10011","GBP","","937469625"<endrec>
"10011","GBP","","937470635"<endrec>
"10011","GBP","","937470702"<endrec>
"10011","GBP","","937470746"<endrec>
"10011","GBP","","937470766"<endrec>
"10011","GBP","","937470800"<endrec>
"10011","GBP","","937470808"<endrec>
"10011","GBP","","937470825"<endrec>
"10011","GBP","","937472574"<endrec>
"10011","GBP","","937473544"<endrec>
"10011","GBP","","937474546"<endrec>
"10011","GBP","","937474613"<endrec>
"10011","GBP","","937475538"<endrec>
"10011","GBP","","937475576"<endrec>
"10011","GBP","","937475596"<endrec>
"10011","GBP","","937476546"<endrec>
"10011","GBP","","937476550"<endrec>
"10011","GBP","","937481627"<endrec>
"10011","GBP","","937487634"<endrec>
"10011","GBP","","937487637"<endrec>
"10011","GBP","","937490599"<endrec>
"10011","GBP","","937494589"<endrec>
"10011","GBP","","937496727"<endrec>
"10011","GBP","","937496781"<endrec>
"10011","GBP","","937496839"<endrec>
"10011","GBP","","937496845"<endrec>
"10011","GBP","","937496846"<endrec>
"10011","GBP","","937496850"<endrec>
"10011","GBP","","937497681"<endrec>
"10011","GBP","","937498782"<endrec>
"10011","GBP","","937498783"<endrec>
"10011","GBP","","937498825"<endrec>
"10011","GBP","","937502742"<endrec>
"10011","GBP","","937502743"<endrec>
"10011","GBP","","937504732"<endrec>
"10011","GBP","","937505725"<endrec>
"10011","GBP","","937509791"<endrec>
"10011","GBP","","937509998"<endrec>
"10011","GBP","","937510109"<endrec>
"10011","GBP","","937510135"<endrec>
"10011","GBP","","937510421"<endrec>
"10011","GBP","","937512863"<endrec>
"10011","GBP","","937512867"<endrec>
"10011","GBP","","937512875"<endrec>
"10011","GBP","","937512880"<endrec>
"10011","GBP","","937512890"<endrec>
"10011","GBP","","937514818"<endrec>
"10011","GBP","","937514826"<endrec>
"10011","GBP","","937514832"<endrec>
"10011","GBP","","937514834"<endrec>
"10011","GBP","","937515783"<endrec>
"10011","GBP","","937515900"<endrec>
"10011","GBP","","937515962"<endrec>
"10011","GBP","","937517727"<endrec>
"10011","GBP","","937525729"<endrec>
"10011","GBP","","937529730"<endrec>
"10011","GBP","","937531774"<endrec>
"10011","GBP","","937531778"<endrec>
"10011","GBP","","937533786"<endrec>
"10011","GBP","","937533792"<endrec>
"10011","GBP","","937535912"<endrec>
"10011","GBP","","937535913"<endrec>
"10011","GBP","","937535924"<endrec>
"10011","GBP","","937536735"<endrec>
"10011","GBP","","937537727"<endrec>
"10011","GBP","","937537728"<endrec>
"10011","GBP","","937539738"<endrec>
"10011","GBP","","937539739"<endrec>
"10011","GBP","","937539742"<endrec>
"10011","GBP","","937539743"<endrec>
"10011","GBP","","937539747"<endrec>
"10011","GBP","","937539748"<endrec>
"10011","GBP","","937539812"<endrec>
"10011","GBP","","937539813"<endrec>
"10011","GBP","","937539816"<endrec>
"10011","GBP","","937539817"<endrec>
"10011","GBP","","937539822"<endrec>
"10011","GBP","","937539828"<endrec>
"10011","GBP","","937539934"<endrec>
"10011","GBP","","937545734"<endrec>
"10011","GBP","","937547726"<endrec>
"10011","GBP","","937547734"<endrec>
"10011","GBP","","937547759"<endrec>
"10011","GBP","","937547761"<endrec>
"10011","GBP","","937547778"<endrec>
"10011","GBP","","937547802"<endrec>
"10011","GBP","","937547810"<endrec>
"10011","GBP","","937548860"<endrec>
"10011","GBP","","937548865"<endrec>
"10011","GBP","","937550749"<endrec>
"10011","GBP","","937565734"<endrec>
"10011","GBP","","937566849"<endrec>
"10011","GBP","","937566894"<endrec>
"10011","GBP","","937567764"<endrec>
"10011","GBP","","937568736"<endrec>
"10011","GBP","","937568738"<endrec>
"10011","GBP","","937574763"<endrec>
"10011","GBP","","937577768"<endrec>
"10011","GBP","","937583792"<endrec>
"10011","GBP","","937583828"<endrec>
"10011","GBP","","937583866"<endrec>
"10011","GBP","","937585789"<endrec>
"10011","GBP","","937585809"<endrec>
"10011","GBP","","937585820"<endrec>
"10011","GBP","","937594770"<endrec>
"10011","GBP","","937594817"<endrec>
"10011","GBP","","937594819"<endrec>
"10011","GBP","","937609792"<endrec>
"10011","GBP","","937609793"<endrec>
"10011","GBP","","937609795"<endrec>
"10011","GBP","","937609826"<endrec>
"10011","GBP","","937609837"<endrec>
"10011","GBP","","937609839"<endrec>
"10011","GBP","","937612873"<endrec>
"10011","GBP","","937612879"<endrec>
"10011","GBP","","937612881"<endrec>
"10011","GBP","","937612882"<endrec>
"10011","GBP","","937612907"<endrec>
"10011","GBP","","937619773"<endrec>
"10011","GBP","","937664798"<endrec>
"10011","GBP","","937665111"<endrec>
"10011","GBP","","937665113"<endrec>
"10011","GBP","","937665115"<endrec>
"10011","GBP","","937665116"<endrec>
"10011","GBP","","937683783"<endrec>
"10011","GBP","","937683787"<endrec>
"10011","GBP","","937707809"<endrec>
"10011","TZS","","30003059"<endrec>
"10011","TZS","","30003090"<endrec>
"10011","TZS","","30013144"<endrec>
"10011","TZS","","30013145"<endrec>
"10011","TZS","","30050243"<endrec>
"10011","TZS","","30071523"<endrec>
"10011","TZS","","30071530"<endrec>
"10011","TZS","","30072468"<endrec>
"10011","TZS","","30072469"<endrec>
"10011","TZS","","30084562"<endrec>
"10011","TZS","","30085569"<endrec>
"10011","TZS","","30085570"<endrec>
"10011","TZS","","30096637"<endrec>
"10011","TZS","","30099786"<endrec>
"10011","TZS","","30099792"<endrec>
"10011","TZS","","30099793"<endrec>
"10011","TZS","","30099794"<endrec>
"10011","TZS","","30099798"<endrec>
"10011","TZS","","30099823"<endrec>
"10011","TZS","","30099827"<endrec>
"10011","TZS","","30099828"<endrec>
"10011","TZS","","30099829"<endrec>
"10011","TZS","","30100640"<endrec>
"10011","TZS","","30100645"<endrec>
"10011","TZS","","30100653"<endrec>
"10011","TZS","","30100674"<endrec>
"10011","TZS","","30101763"<endrec>
"10011","TZS","","30101764"<endrec>
"10011","TZS","","30103777"<endrec>
"10011","TZS","","30103778"<endrec>
"10011","TZS","","30103807"<endrec>
"10011","TZS","","30118467"<endrec>
"10011","TZS","","30119009"<endrec>
"10011","TZS","","30119010"<endrec>
"10011","TZS","","30120058"<endrec>
"10011","TZS","","30122079"<endrec>
"10011","TZS","","30122080"<endrec>
"10011","TZS","","30122081"<endrec>
"10011","TZS","","30127089"<endrec>
"10011","TZS","","30129090"<endrec>
"10011","TZS","","30129092"<endrec>
"10011","TZS","","30129093"<endrec>
"10011","TZS","","30132083"<endrec>
"10011","TZS","","30132084"<endrec>
"10011","TZS","","30136103"<endrec>
"10011","TZS","","30136104"<endrec>
"10011","TZS","","30136106"<endrec>
"10011","TZS","","30141097"<endrec>
"10011","TZS","","30141098"<endrec>
"10011","TZS","","30145142"<endrec>
"10011","TZS","","30145143"<endrec>
"10011","TZS","","30153165"<endrec>
"10011","TZS","","30157273"<endrec>
"10011","TZS","","937137895"<endrec>
"10011","TZS","","937137896"<endrec>
"10011","TZS","","937137897"<endrec>
"10011","TZS","","937143895"<endrec>
"10011","TZS","","937147109"<endrec>
"10011","TZS","","937150107"<endrec>
"10011","TZS","","937150142"<endrec>
"10011","TZS","","937153134"<endrec>
"10011","TZS","","937153135"<endrec>
"10011","TZS","","937153136"<endrec>
"10011","TZS","","937154163"<endrec>
"10011","TZS","","937154164"<endrec>
"10011","TZS","","937154165"<endrec>
"10011","TZS","","937156182"<endrec>
"10011","TZS","","937156183"<endrec>
"10011","TZS","","937163229"<endrec>
"10011","TZS","","937163244"<endrec>
"10011","TZS","","937163245"<endrec>
"10011","TZS","","937163247"<endrec>
"10011","TZS","","937164206"<endrec>
"10011","TZS","","937164215"<endrec>
"10011","TZS","","937164237"<endrec>
"10011","TZS","","937164242"<endrec>
"10011","TZS","","937164243"<endrec>
"10011","TZS","","937164249"<endrec>
"10011","TZS","","937164250"<endrec>
"10011","TZS","","937164251"<endrec>
"10011","TZS","","937164256"<endrec>
"10011","TZS","","937164271"<endrec>
"10011","TZS","","937164272"<endrec>
"10011","TZS","","937166314"<endrec>
"10011","TZS","","937166317"<endrec>
"10011","TZS","","937166318"<endrec>
"10011","TZS","","937166336"<endrec>
"10011","TZS","","937166427"<endrec>
"10011","TZS","","937166474"<endrec>
"10011","TZS","","937166475"<endrec>
"10011","TZS","","937166476"<endrec>
"10011","TZS","","937166479"<endrec>
"10011","TZS","","937166480"<endrec>
"10011","TZS","","937167320"<endrec>
"10011","TZS","","937167374"<endrec>
"10011","TZS","","937174342"<endrec>
"10011","TZS","","937174344"<endrec>
"10011","TZS","","937174356"<endrec>
"10011","TZS","","937174378"<endrec>
"10011","TZS","","937174379"<endrec>
"10011","TZS","","937178396"<endrec>
"10011","TZS","","937178421"<endrec>
"10011","TZS","","937178422"<endrec>
"10011","TZS","","937178455"<endrec>
"10011","TZS","","937178461"<endrec>
"10011","TZS","","937178463"<endrec>
"10011","TZS","","937178471"<endrec>
"10011","TZS","","937178476"<endrec>
"10011","TZS","","937178503"<endrec>
"10011","TZS","","937178504"<endrec>
"10011","TZS","","937178505"<endrec>
"10011","TZS","","937178507"<endrec>
"10011","TZS","","937178508"<endrec>
"10011","TZS","","937178510"<endrec>
"10011","TZS","","937178512"<endrec>
"10011","TZS","","937178514"<endrec>
"10011","TZS","","937178515"<endrec>
"10011","TZS","","937178518"<endrec>
"10011","TZS","","937178523"<endrec>
"10011","TZS","","937178533"<endrec>
"10011","TZS","","937178534"<endrec>
"10011","TZS","","937178535"<endrec>
"10011","TZS","","937178543"<endrec>
"10011","TZS","","937178545"<endrec>
"10011","TZS","","937178549"<endrec>
"10011","TZS","","937178559"<endrec>
"10011","TZS","","937178574"<endrec>
"10011","TZS","","937178596"<endrec>
"10011","TZS","","937178606"<endrec>
"10011","TZS","","937178627"<endrec>
"10011","TZS","","937178628"<endrec>
"10011","TZS","","937178630"<endrec>
"10011","TZS","","937178641"<endrec>
"10011","TZS","","937178643"<endrec>
"10011","TZS","","937178647"<endrec>
"10011","TZS","","937178648"<endrec>
"10011","TZS","","937178650"<endrec>
"10011","TZS","","937178651"<endrec>
"10011","TZS","","937178652"<endrec>
"10011","TZS","","937178653"<endrec>
"10011","TZS","","937178654"<endrec>
"10011","TZS","","937178655"<endrec>
"10011","TZS","","937178660"<endrec>
"10011","TZS","","937178663"<endrec>
"10011","TZS","","937178685"<endrec>
"10011","TZS","","937178686"<endrec>
"10011","TZS","","937179440"<endrec>
"10011","TZS","","937179448"<endrec>
"10011","TZS","","937179449"<endrec>
"10011","TZS","","937180454"<endrec>
"10011","TZS","","937182528"<endrec>
"10011","TZS","","937183462"<endrec>
"10011","TZS","","937183470"<endrec>
"10011","TZS","","937183476"<endrec>
"10011","TZS","","937183478"<endrec>
"10011","TZS","","937183492"<endrec>
"10011","TZS","","937183497"<endrec>
"10011","TZS","","937183498"<endrec>
"10011","TZS","","937183504"<endrec>
"10011","TZS","","937183526"<endrec>
"10011","TZS","","937183528"<endrec>
"10011","TZS","","937184537"<endrec>
"10011","TZS","","937190575"<endrec>
"10011","TZS","","937190576"<endrec>
"10011","TZS","","937191531"<endrec>
"10011","TZS","","937192534"<endrec>
"10011","TZS","","937192538"<endrec>
"10011","TZS","","937192541"<endrec>
"10011","TZS","","937192547"<endrec>
"10011","TZS","","937192549"<endrec>
"10011","TZS","","937192553"<endrec>
"10011","TZS","","937192556"<endrec>
"10011","TZS","","937193531"<endrec>
"10011","TZS","","937193535"<endrec>
"10011","TZS","","937193536"<endrec>
"10011","TZS","","937194530"<endrec>
"10011","TZS","","937195543"<endrec>
"10011","TZS","","937195576"<endrec>
"10011","TZS","","937196532"<endrec>
"10011","TZS","","937197581"<endrec>
"10011","TZS","","937197583"<endrec>
"10011","TZS","","937197584"<endrec>
"10011","TZS","","937197611"<endrec>
"10011","TZS","","937197612"<endrec>
"10011","TZS","","937197616"<endrec>
"10011","TZS","","937197617"<endrec>
"10011","TZS","","937197619"<endrec>
"10011","TZS","","937197630"<endrec>
"10011","TZS","","937197631"<endrec>
"10011","TZS","","937197635"<endrec>
"10011","TZS","","937197637"<endrec>
"10011","TZS","","937197638"<endrec>
"10011","TZS","","937197643"<endrec>
"10011","TZS","","937197645"<endrec>
"10011","TZS","","937197646"<endrec>
"10011","TZS","","937197655"<endrec>
"10011","TZS","","937197677"<endrec>
