BUSINESS_SCOPE,CHARGE_CATEGORY_TYPE,CHARGE_CREDIT_PARTY_MESSAGE,CHARGE_DEBIT_PARTY_MESSAGE,CHARGE_PAYER,CHARGE_PROFILE_FROMS,CHARGE_RECEIVER,CHARGE_TYPE_DESCRIPTION,CHARGE_TYPE_ID,CHARGE_TYPE_NAME,CHARGING_MODE,CREATE_OPER_ID,CREATE_OPER_TIME,DYNAMIC_VALUE,EFFECTIVE_MODE,LAST_OPER_ID,LAST_OPER_TIME,LOAD_DATA_TS,NEED_ALTERNATIVE_CHARGE,PRINCIPLE_TYPE,STATUS,UNIQUE_ID                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        <endrec>
"2","1","","","1003","1003","1005","","10001211","group cash in test","","203000000000013022","2016-05-10 04:37:26.639000","0","0","203000000000013022","2016-05-10 04:37:43.404000","","0","21502","30","937198564"<endrec>
"2","1","22","","1003","1003","1005","","10001212","test","","203000000000013202","2016-05-10 04:41:26.133000","0","0","203000000000010811","2016-06-22 08:29:42.823000","","0","21502","50","937198566"<endrec>
"3","1","Group apply voucher charge","Group apply voucher charge","1001","1001","1005","Group Apply Voucher charge","10001221","Group Apply Voucher charge","","203000000000013818","2016-05-27 10:25:40.384000","0","0","203000000000013818","2016-05-27 10:25:58.583000","","0","8","30","937205672"<endrec>
"2","1","","","1004","1004","1005","","10001231","Group Pay Bill","","203000000000010806","2016-06-06 21:37:05.472000","0","0","203000000000010806","2016-06-06 21:37:35.005000","","0","21503","30","937210600"<endrec>
"2","1","","","1004","1004","1005","","10001241","G2G Transfer","","203000000000010811","2016-06-21 14:08:11.887000","0","0","203000000000010811","2016-06-21 14:08:25.565000","","0","21698","30","937213625"<endrec>
"2","1","","","1004","1004","1005","","10001242","Group to Group Minimum Transfer","","203000000000010811","2016-06-21 14:23:01.369000","0","0","203000000000010811","2016-06-21 14:23:14.667000","","0","21698","30","937213631"<endrec>
"2","1","22","","1003","1003","1005","","10001212","test","","203000000000010811","2016-06-22 08:29:15.654000","0","0","203000000000010811","2016-06-22 08:29:42.848000","","0","21698","30","937214547"<endrec>
"2","1","","","1003","1003","1005","","10001251","Org Buy Airtime for customer","","203000000000014102","2016-06-22 11:55:45.589000","0","0","203000000000014909","2017-03-15 12:05:18.220000","","0","21499","50","937214558"<endrec>
"2","1","","","1003","1003","1005","","10001252","SP Buy Airtime for customer","","203000000000011311","2016-06-23 11:40:39.390000","0","0","203000000000011311","2016-06-23 11:40:49.127000","","0","21499","30","937214581"<endrec>
"3","1","","","1001","1001","1005","Test1","10001253","test1","","203000000000015702","2016-06-29 15:28:33.968000","0","0","203000000000015702","2016-06-29 15:28:33.968000","","0","27","10","937214683"<endrec>
"2","5","","","1003","1003","1004","","10001261","Test5433","","203000000000014907","2016-07-11 15:59:03.526000","0","0","203000000000014907","2016-07-11 16:01:21.411000","","0","20998","30","937215729"<endrec>
"2","1","","","1004","1004","1005","","10001271","Org Buy Airtime for customer1","","203000000000014908","2016-07-15 04:31:21.343000","0","0","203000000000014908","2016-07-15 04:31:34.064000","","0","21499","30","937216581"<endrec>
"2","1","Organization Buy Airtime for Customer from {ChargePayer}","Organization Buy Airtime for Customer from {ChargePayer}","1004","1004","1005","Organization Buy Airtime for Customer","10001272","Organization Buy Airtime for Customer","","203000000000014908","2016-07-15 04:44:58.744000","0","0","203000000000014908","2016-07-15 04:45:25.883000","","0","22199","30","937216584"<endrec>
"2","1","Customer Transfer Money to Group Charge from {DebitParty}","Customer Transfer Money to Group Charge from {DebitParty}","1004","1004","1005","","10001273","Customer Transfer Money to Group","","203000000000014908","2016-07-15 10:04:26.542000","0","0","203000000000014908","2016-07-15 10:04:39.947000","","0","20020","30","937216603"<endrec>
"2","1","Group P2G Transfer Charge from {DebitParty}","Group P2G Transfer Charge from {DebitParty}","1004","1004","1005","Group P2G Transfer Charge","10001274","Group P2G Transfer Charge","","203000000000014908","2016-07-18 07:43:03.545000","0","0","203000000000014908","2016-07-18 07:43:21.922000","","0","21700","30","937216615"<endrec>
"2","1","C2G Transfer Charge from {DebitParty}","C2G Transfer Charge from {DebitParty}","1003","1004","1005","C2G Transfer Charge","10001275","C2G Transfer Charge","","203000000000014908","2016-07-18 08:08:58.464000","0","0","203000000000014908","2016-07-18 08:32:36.400000","","0","21598","30","937216620"<endrec>
"3","1","Charge from {Receiver}","Charge from {Receiver}","1002","1002","1005","","10001276","Charge for Removing Member from Group","","203000000000014908","2016-07-18 08:51:58.311000","0","0","203000000000014908","2016-07-18 08:52:10.803000","","0","27","30","937216624"<endrec>
"3","1","Charge from {Receiver}","Charge from {Receiver}","1002","1002","1005","Charge for Adding Member to Group","10001277","Charge for Adding Member to Group","","203000000000014908","2016-07-18 09:09:38.997000","0","0","203000000000014908","2016-07-18 09:10:13.170000","","0","27","30","937216628"<endrec>
"3","1","Change from {Receiver}","Change from {Receiver}","1002","1002","1005","Change for Query Group Balance","10001278","Change for Query Group Balance","","203000000000014908","2016-07-18 09:34:41.168000","0","0","203000000000014908","2016-07-18 09:35:02.620000","","0","5730","30","937216634"<endrec>
"2","1","Charge for Send Money_TestZ","Charge for Send Money_TestZ","1004","1004","1005","Charge for Send Money_TestZ","10001279","Charge for Send Money_TestZ","","203000000000014908","2016-07-19 09:42:08.811000","0","0","203000000000014908","2016-07-19 09:43:00.978000","","0","22200","30","937216657"<endrec>
"3","1","Change Group Member Role Charge from {Receiver}","Change Group Member Role Charge from {Receiver}","1002","1002","1005","Change Group Member Role","10001281","Change Group Member Role","","203000000000014908","2016-07-22 10:18:27.420000","0","0","203000000000014908","2016-07-22 10:18:37.439000","","0","27","30","937217576"<endrec>
"3","1","","","1001","1001","1005","Group MiniStatement Charge","10001282","Group MiniStatement Charge","","203000000000010806","2016-07-28 13:46:34.785000","0","0","203000000000010806","2016-07-28 13:58:07.176000","","0","5731","60","937217714"<endrec>
"3","1","","","1001","1001","1005","Group Request MiniStatement Charge","10001283","Group Request MiniStatement Charge","","203000000000010806","2016-07-28 13:57:50.424000","0","0","203000000000010811","2016-08-09 13:40:19.456000","","0","27","50","937217716"<endrec>
"2","1","","","1004","1004","1005","","10001291","Customer Pay Bill","","203000000000010811","2016-08-08 12:32:03.032000","0","0","203000000000010811","2016-08-08 12:32:10.620000","","0","20009","30","937218650"<endrec>
"2","1","","","1004","1004","1005","","10001292","IBM_Service Purchase","","203000000000010806","2016-08-08 13:12:58.613000","0","0","203000000000024612","2018-04-10 09:05:02.421000","","0","20898","30","937218658"<endrec>
"3","1","","","1001","1001","1005","Group Request MiniStatement Charge","10001283","Group Request MiniStatement Charge","","203000000000010811","2016-08-09 13:40:12.541000","0","0","203000000000010806","2016-08-24 15:20:47.050000","","0","5731","60","937218708"<endrec>
"3","1","{ChargeReceiver}(Service Provider)","{ChargePayer}(Receiver)","1002","1002","1005","Charge for Query Group List","10001293","Charge for Query Group List","","203000000000014911","2016-08-14 04:39:57.220000","0","0","203000000000013022","2016-08-31 06:37:41.782000","","0","5730","50","937218914"<endrec>
"3","1","","","1002","1002","1005","IBM_Group Request MiniStatement Charge","10001294","IBM_Group Request MiniStatement Charge","","203000000000010806","2016-08-24 15:16:44.671000","0","0","203000000000010806","2016-08-24 15:17:36.330000","","0","5731","30","937219278"<endrec>
"3","1","","","1002","1002","1005","IBM_confirm Membership","10001295","IBM_confirm Membership","","203000000000010811","2016-08-26 07:16:18.651000","0","0","203000000000010811","2016-08-26 07:16:28.086000","","0","27","30","937219333"<endrec>
"3","1","{ChargeReceiver}(Service Provider)","{ChargePayer}(Receiver)","1002","1002","1005","Charge for Query Group List","10001293","Charge for Query Group List","","203000000000013022","2016-08-31 06:37:33.948000","0","0","203000000000013022","2016-08-31 06:37:41.847000","","0","27","30","937219416"<endrec>
"3","1","","","1001","1001","1005","","10001302","Group approve","","203000000000013022","2016-09-06 08:33:24.523000","0","0","203000000000013022","2016-09-06 08:34:04.189000","","0","27","30","937220650"<endrec>
"3","1","","","1001","1001","1005","Customer Confirm Membership","10001303","Customer Confirm Membership","","203000000000013022","2016-09-06 08:36:18.095000","0","0","203000000000013022","2016-09-06 08:36:32.765000","","0","27","30","937220651"<endrec>
"3","1","{ChargeReceiver}(Service Provider)","{ChargePayer}(Receiver)","1002","1001","1005","Charge for Query Group List","10001304","IBM_Charge for Query Group List","","203000000000010806","2016-09-07 11:23:47.050000","0","0","203000000000010806","2016-09-07 11:23:55.565000","","0","27","30","937220701"<endrec>
"2","1","Charge for Agent Pay Bill {ChargePayer}","Charge for Agent Pay Bill {ChargeReceiver}","1003","1003","1005","","10001311","OTC PayBill Organisation Charge via USSD","","203000000000014911","2016-11-02 08:34:42.056000","0","0","203000000000014911","2016-11-02 08:34:55.935000","","0","20801","30","937233540"<endrec>
"3","1","Change PIN request by {ChargePayer}","Activate A New Customer Charge","1001","1001","1005","Activate A New Customer Charge","10000017","Activate A New Customer Charge","","203000000000014908","2016-12-02 02:16:43.738000","0","0","203000000000014908","2016-12-02 02:16:59.105000","","0","27","30","937244707"<endrec>
"2","2","","","1005","1003","1003","","10001321","pay bill","","203000000000017202","2016-12-02 09:22:50.803000","0","0","203000000000017202","2016-12-02 09:23:08.706000","","0","20009","30","937244721"<endrec>
"2","5","Loyalty points issue from buy goods received from {ChargePayer}","Loyalty points issue from buy goods to {DebitParty}","1003","1003","1004","Buy Goods Loyalty Charge","10001331","Buy Goods Loyalty Charge","","203000000000013818","2016-12-21 17:38:16.633000","0","0","203000000000013818","2016-12-21 17:50:32.211000","","0","20010","50","937251685"<endrec>
"2","5","Loyalty points issue from buy goods received from {ChargePayer}","Loyalty points issue from buy goods to {DebitParty}","1003","1003","1004","Buy Goods Loyalty Charge","10001331","Buy Goods Loyalty Charge","","203000000000013818","2016-12-21 17:50:23.483000","0","0","203000000000014912","2018-01-12 20:28:46.744000","","0","20008","50","937251686"<endrec>
"2","1","Organization Buy Airtime for Customer from {ChargePayer}","Organization Buy Airtime for Customer from {ChargePayer}","1004","1004","1005","OTC Buy AirTime_VDF_Demo","10001341","OTC Buy AirTime_VDF_Demo","","203000000000014909","2017-01-09 07:40:05.307000","0","0","203000000000014909","2017-01-09 07:40:16.178000","","0","20798","30","937254915"<endrec>
"2","5","Loyalty points issue from p2p received from {ChargePayer}","Loyalty points issue from p2p to {DebitParty}","1003","1003","1004","P2P Loyalty Charge","10001351","P2P Loyalty Charge","","203000000000013818","2017-02-06 18:33:19.232000","0","0","203000000000013818","2017-02-07 18:18:32.601000","","0","20020","50","937262824"<endrec>
"3","1","New PIN Reset For {ChargePayer} Charge","New PIN Reset For {ChargePayer} Charge","1002","1001","1005","SP operator Reset Organization Operator PIN Charge","10001352","SP operator Reset Organization Operator PIN Charge","","203000000000014909","2017-02-07 13:06:34.910000","","0","203000000000014909","2017-02-07 13:06:43.526000","","0","27","30","937262857"<endrec>
"2","5","Loyalty points issue from p2p received from {ChargePayer}","Loyalty points issue from p2p to {DebitParty}","1005","1004","1004","P2P Loyalty Charge","10001351","P2P Loyalty Charge","","203000000000013818","2017-02-07 18:18:23.437000","0","0","203000000000013818","2017-02-07 18:18:32.611000","","0","20020","30","937262865"<endrec>
"2","1","Charge for Agent Pay Bill {ChargePayer}","Charge for Agent Pay Bill {ChargeReceiver}","1003","1003","1005","","10001162","OTC PayBill Organisation Charge","","203000000000018910","2017-02-13 07:48:29.905000","0","0","203000000000018910","2017-02-13 07:48:40.223000","","0","20698","30","937264699"<endrec>
"2","1","","","1004","1004","1005","","10001361","Deposit at Agent Till","","203000000000014909","2017-02-17 14:45:52.569000","0","0","203000000000014909","2017-06-26 08:37:30.565000","","0","20006","50","937270831"<endrec>
"2","5","Loyalty points issue from depositreceived from {ChargePayer}","Loyalty points issue from Deposit to {DebitParty}","1005","1005","1004","P2P Loyalty Charge","10001371","Deposit Loyalty Charge","","203000000000010811","2017-03-07 12:35:23.828000","0","0","203000000000010811","2017-03-07 12:36:28.020000","","0","20008","50","937281839"<endrec>
"2","5","Loyalty points issue from depositreceived from {ChargePayer}","Loyalty points issue from Deposit to {DebitParty}","1005","1005","1004","P2P Loyalty Charge","10001371","Deposit Loyalty Charge","","203000000000010811","2017-03-07 12:36:19.598000","0","0","203000000000036503","2018-12-05 04:18:39.698000","","0","20006","50","937281840"<endrec>
"2","5","Loyalty points issue from buy goods received from {ChargePayer}","Loyalty points issue from buy goods to {DebitParty}","1005","1004","1004","Buy Airtime Loyalty Charge","10001372","Buy Airtime Loyalty Charge","","203000000000013818","2017-03-08 11:38:05.215000","0","0","203000000000013818","2017-03-08 11:42:44.857000","","0","21499","50","937281867"<endrec>
"2","5","Loyalty points issue from buy goods received from {ChargePayer}","Loyalty points issue from buy goods to {DebitParty}","1003","1003","1004","Pay Bill Loyalty Charge","10001373","Pay Bill Loyalty Charge","","203000000000013818","2017-03-08 11:39:17.802000","0","0","203000000000013818","2017-03-08 11:39:46.507000","","0","20009","30","937281868"<endrec>
"2","5","Loyalty points issue from buy goods received from {ChargePayer}","Loyalty points issue from buy goods to {DebitParty}","1005","1005","1004","Buy Airtime Loyalty Charge","10001372","Buy Airtime Loyalty Charge","","203000000000013818","2017-03-08 11:42:35.931000","0","0","203000000000013818","2017-03-08 17:41:17.535000","","0","20018","50","937281869"<endrec>
"2","5","Loyalty points issue from buy goods received from {ChargePayer}","Loyalty points issue from buy goods to {DebitParty}","1003","1003","1004","Buy Airtime Loyalty Charge","10001372","Buy Airtime Loyalty Charge","","203000000000013818","2017-03-08 17:41:08.934000","0","0","203000000000013818","2017-03-08 17:41:17.542000","","0","20018","30","937281913"<endrec>
"2","5","Loyalty points issue from deposit received from {ChargePayer}","Loyalty points issue from deposit to {DebitParty}","1005","1004","1004","Agent Deposit Loyalty charge","10001374","Agent Deposit Loyalty charge","","203000000000010811","2017-03-09 06:01:14.195000","0","0","203000000000018910","2017-06-30 13:36:25.341000","","0","20006","50","937281919"<endrec>
"2","5","Loyalty points issue from Deposit to {CreditParty}","Loyalty points issue from Deposit to {DebitParty}","1005","1003","1003","Customer Deposit Loyalty Charge","10001375","Customer Deposit Loyalty Charge","","203000000000010811","2017-03-09 06:30:45.465000","0","0","203000000000018910","2017-06-30 13:38:19.268000","","0","20006","50","937281926"<endrec>
"2","1","","","1001","1001","1005","","10001381","Automation_Charge Profile1_Dynamic","","203000000000019116","2017-03-13 10:52:06.674000","0","0","203000000000019116","2017-03-13 10:52:06.674000","","0","23598","10","937285840"<endrec>
"2","1","","","1004","1004","1005","","10001251","Org Buy Airtime for customer","","203000000000014909","2017-03-15 12:05:10.038000","0","0","203000000000014909","2017-03-15 12:05:18.228000","","0","21499","30","937287857"<endrec>
"2","1","Payment Recieved form {DebitParty}","Pay Merchant Charge","1004","1004","1003","Pay Merchant By Customer","10001391","Pay Merchant by Customer","","203000000000010811","2017-03-22 16:25:12.073000","","0","203000000000010811","2017-03-22 16:25:42.764000","","0","20010","30","937294824"<endrec>
"2","1","{Pre-Validation}{Pre-Validation}Business Buy Goods Charge","Business Buy Goods Charge","1004","1003","1005","Business Buy Goods Charge","10000091","Business Buy Goods Charge","","203000000000014909","2017-03-29 10:25:10.236000","0","0","203000000000025034","2018-02-28 09:51:04.740000","","0","20003","30","937302879"<endrec>
"3","1","New PIN Reset For {ChargePayer} Charge","New PIN Reset For {ChargePayer} Charge","1002","1002","1005","Reset Operator PIN Charge","10001401","Reset Operator PIN Charge","","203000000000010811","2017-03-29 13:14:47.434000","","0","203000000000010811","2017-03-29 13:15:00.288000","","0","27","30","937302929"<endrec>
"3","1","New PIN Reset For {ChargePayer} Charge","New PIN Reset For {ChargePayer} Charge","1002","1001","1005","Reset Organization Operator PIN Charge","10001411","Reset Organization Operator PIN Charge","","203000000000014909","2017-03-30 09:13:44.096000","","0","203000000000014909","2017-03-30 10:23:53.678000","","0","27","50","937304830"<endrec>
"3","1","New PIN Reset For {ChargePayer} Charge","New PIN Reset For {ChargePayer} Charge","1002","1001","1010","Reset Organization Operator PIN Charge","10001411","Reset Organization Operator PIN Charge","","203000000000014909","2017-03-30 10:23:36.232000","0","0","203000000000014909","2017-03-30 13:45:43.816000","","0","27","50","937304838"<endrec>
"3","1","New PIN Reset For {ChargePayer} Charge","New PIN Reset For {ChargePayer} Charge","1002","1001","1005","Reset Organization Operator PIN Charge","10001411","Reset Organization Operator PIN Charge","","203000000000014909","2017-03-30 13:44:01.740000","0","0","203000000000014909","2017-03-30 13:45:43.825000","","0","27","30","937304852"<endrec>
"3","1","New PIN Reset For {ChargePayer} Charge","New PIN Reset For {ChargePayer} Charge","1004","1001","1005","Reset Organization Operator PIN Charge","10001412","Reset Organization Operator PIN Charge1","","203000000000014909","2017-03-30 13:45:25.889000","0","0","203000000000014909","2017-03-30 13:45:33.406000","","0","27","30","937304853"<endrec>
"3","1","New PIN Reset For {ChargePayer} Charge","New PIN Reset For {ChargePayer} Charge","1002","1002","1005","Reset Organization Operator PIN Charge2","10001413","Reset Organization Operator PIN Charge2","","203000000000014909","2017-03-30 14:22:40.164000","","0","203000000000014909","2017-03-30 14:22:48.787000","","0","27","30","937304854"<endrec>
"2","2","","","1005","1004","1004","Org to Org commission invoice test","10001414","Org to Org commission invoice test","","203000000000019918","2017-03-30 14:46:05.745000","0","0","203000000000019918","2017-03-30 14:46:19.699000","","0","20003","30","937304858"<endrec>
"2","1","","","1004","1004","1005","","10001421","Pay Utility Charge By Customer","","203000000000020211","2017-04-11 13:51:40.188000","0","0","203000000000020211","2017-04-11 13:51:48.665000","","0","20009","30","937315862"<endrec>
"2","3","Registration Commission","Registration Commission Paid to {ChargeReceiver}","1005","1006","1006","Registration Commission at First Deposit 01","10001431","Registration Commission at First Deposit 01","","203000000000015423","2017-05-03 14:58:13.699000","","1","203000000000015423","2017-05-03 14:58:21.205000","","1","20006","30","937331882"<endrec>
"3","1","Change PIN request by {ChargePayer}","Activate A New Customer Charge","1001","1001","1005","Activate A New Customer Charge","10000017","Activate A New Customer Charge","","203000000000014909","2017-05-08 11:37:53.407000","0","0","203000000000014909","2017-05-08 11:37:53.407000","","0","27","10","937333872"<endrec>
"2","1","Payment Recieved form {DebitParty}","Pay Merchant Charge","1004","1004","1005","Pay Merchant Charge By Customer_new","10001441","Pay Merchant Charge By Customer_new","","203000000000020211","2017-05-09 09:54:32.300000","","0","203000000000020211","2017-05-09 09:54:39.587000","","0","20010","30","937334875"<endrec>
"3","1","","Query Mini-statement Charges.","1001","1001","1005","Fee For Customer Ministatement","10001451","Fee For Customer Ministatement","","203000000000021013","2017-05-11 11:09:46.669000","0","0","203000000000021013","2017-05-11 11:11:07.986000","","0","20","30","937337876"<endrec>
"3","1","{ChargeReceiver}","Query Balance Charges.","1001","1001","1005","Fee For Customer Balance SMS","10000004","Fee For Customer Balance SMS","","203000000000021013","2017-05-11 11:10:43.594000","0","0","203000000000021013","2017-05-11 11:11:01.981000","","0","21","30","937337877"<endrec>
"3","1","","","1001","1001","1005","customer change pin by itself","10001461","customer change pin by itself","","203000000000015725","2017-05-15 10:59:19.555000","0","0","203000000000015725","2017-05-15 10:59:50.865000","","0","27","30","937339880"<endrec>
"2","1","","","1010","1010","1005","Subscroption,Unsubscription fee","10001471","Subscroption,Unsubscription fee","","203000000000015725","2017-05-24 06:10:22.071000","0","0","203000000000015725","2017-05-24 06:21:40.188000","","0","23798","60","937345873"<endrec>
"3","1","","","1010","1001","1005","Subscribe saving plan","10001472","Subscribe saving plan","","203000000000015725","2017-05-24 06:21:22.850000","0","0","203000000000015725","2017-05-24 06:21:49.699000","","0","27","30","937345878"<endrec>
"2","1","C2G Transfer Charge from {DebitParty}","C2G Transfer Charge from {DebitParty}","1003","1004","1005","C2G Transfer Charge","10001481","C2G Transfer Charge11","","203000000000015718","2017-05-24 13:35:29.901000","0","0","203000000000015718","2017-05-24 13:35:29.901000","","0","21598","10","937346912"<endrec>
"2","1","","","1004","1004","1005","","10001491","Fee for airtime","","203000000000021013","2017-06-12 08:23:40.031000","0","0","203000000000021013","2017-06-12 08:23:55.551000","","0","21499","30","937353969"<endrec>
"2","1","","","1004","1004","1005","","10001492","Fee for Customer Airtime","","203000000000021013","2017-06-12 08:25:50.019000","0","0","203000000000021013","2017-06-12 08:26:09.620000","","0","20018","30","937353970"<endrec>
"3","1","New PIN Unlock For {ChargePayer} Charge","New PIN Unlock For {ChargePayer} Charge","1002","1002","1005","CCH Unlock Customer PIN Charge","10001501","CCH Unlock Customer PIN Charge","","203000000000014911","2017-06-14 10:30:05.033000","","0","203000000000016349","2019-01-23 07:20:23.268000","","0","27","50","937358018"<endrec>
"3","1","","","1001","1001","1005","Operator change pin by itself","10001502","Operator change pin by itself","","203000000000019116","2017-06-14 10:50:42.793000","0","0","203000000000019116","2017-06-14 11:00:32.942000","","0","27","60","937358027"<endrec>
"3","1","","Organization Operator PIN","1010","1001","1005","Change operator PIN at Agent Till Charge","10001503","Change operator PIN at Agent Till Charge","","203000000000019116","2017-06-14 11:03:11.160000","","0","203000000000019116","2017-06-14 11:03:20.330000","","0","27","30","937358032"<endrec>
"2","3","Registration Commission","Registration Commission Paid to {ChargeReceiver}","1005","1006","1006","Registration Commission at send money","10001504","Registration Commission at send money","","203000000000018910","2017-06-14 12:20:07.771000","0","1","203000000000018910","2017-06-14 12:22:14.720000","","1","20008","50","937358042"<endrec>
"2","3","Registration Commission","Registration Commission Paid to {ChargeReceiver}","1005","1006","1006","Registration Commission at send money","10001504","Registration Commission at send money","","203000000000018910","2017-06-14 12:21:59.956000","0","1","203000000000018910","2017-06-14 12:22:14.728000","","1","20020","30","937358043"<endrec>
"3","1","Change PIN request by {ChargePayer}","Customer PIN change","1002","1002","1005","Customer Change PIN Charge","10001511","Customer Change PIN Charge11","","203000000000015718","2017-06-15 08:16:03.798000","","0","203000000000015718","2017-06-15 08:20:53.797000","","0","27","60","937359003"<endrec>
"3","1","Change PIN request by {ChargePayer}","Customer PIN change","1001","1001","1005","Customer Change PIN Charge","10001512","Customer Change PIN Charge1111","","203000000000015718","2017-06-15 08:22:11.485000","","0","203000000000015718","2017-06-15 08:22:19.390000","","0","27","30","937359005"<endrec>
"3","1","","","1001","1001","1005","Operator change pin by itself1111","10001513","Operator change pin by itself1111","","203000000000015718","2017-06-15 08:32:01.209000","0","0","203000000000015718","2017-06-15 08:32:17.359000","","0","27","30","937359006"<endrec>
"2","1","{ChargePayer}{AccountName}","{ChargePayer}{AccountName}","1004","1004","1005","","10001514","In-net B2C Payment","","203000000000016349","2017-06-16 07:48:43.804000","0","0","203000000000016349","2017-06-16 07:49:02.078000","","0","21100","30","937359073"<endrec>
"2","1","","","1004","1004","1005","","10001361","Deposit at Agent Till","","203000000000014909","2017-06-26 08:37:22.561000","0","0","203000000000014909","2017-06-26 08:37:30.574000","","0","20006","30","937365093"<endrec>
"2","2","","","1005","1003","1003","","10001521","Org Buy Airtime Commission","","203000000000021013","2017-06-27 04:56:27.664000","0","0","203000000000021013","2017-06-27 04:56:47.417000","","0","21499","30","937365169"<endrec>
"2","5","Loyalty points issue from deposit received from {ChargePayer}","Loyalty points issue from deposit to {DebitParty}","1005","1003","1003","Agent Deposit Loyalty charge","10001374","Agent Deposit Loyalty charge","","203000000000018910","2017-06-30 13:36:13.535000","0","0","203000000000018910","2017-06-30 13:37:38.425000","","0","20006","50","937371443"<endrec>
"2","5","Loyalty points issue from deposit received from {ChargePayer}","Loyalty points issue from deposit to {DebitParty}","1005","1003","1003","Agent Deposit Loyalty charge","10001374","Agent Deposit Loyalty charge","","203000000000018910","2017-06-30 13:37:30.196000","0","0","203000000000018910","2017-09-13 15:51:04.022000","","0","20006","50","937371444"<endrec>
"2","5","Loyalty points issue from Deposit to {CreditParty}","Loyalty points issue from Deposit to {DebitParty}","1005","1004","1004","Customer Deposit Loyalty Charge","10001375","Customer Deposit Loyalty Charge","","203000000000018910","2017-06-30 13:38:10.185000","0","0","203000000000036503","2018-12-05 04:16:36.414000","","0","20006","50","937371445"<endrec>
"2","5","Loyalty points issue from Deposit to {CreditParty}","Loyalty points issue from Deposit to {DebitParty}","1005","1004","1004","Customer Deposit Loyalty Charge","10001375","Customer Deposit Loyalty Charge","1","203000000000018910","2017-06-30 13:39:12.364000","0","0","203000000000036503","2018-12-05 04:16:36.429000","","0","20006","30","937371446"<endrec>
"2","3","Registration Commission","Registration Commission Paid to {ChargeReceiver}","1005","1006","1006","Registration Commission at Activation","10001531","Registration Commission at Activation","","203000000000010811","2017-07-21 15:18:15.805000","","1","203000000000010811","2017-07-21 15:23:14.765000","","0","20006","60","937376670"<endrec>
"3","3","","","1005","1013","1013","Registration on Customer Activation","10001532","Registration on Customer Activation","","203000000000010811","2017-07-21 15:24:25.470000","0","1","203000000000010811","2017-07-21 15:24:34.324000","","0","27","30","937376671"<endrec>
"3","3","Customer Activation Commission from {ChargePayer}","Customer Activation Commission to {ChargeReceiver}","1005","1013","1013","Commission to Agent when Customer be activated","10001541","Customer Activation Commission","","203000000000026102","2017-07-27 05:32:02.275000","0","1","203000000000026102","2017-07-27 05:33:01.992000","","0","27","30","937378435"<endrec>
"2","3","FT Commission for Cash In from {ChargePayer}","FT Commission for Cash In to {ChargeReceiver}","1005","1006","1006","FT Commission for Cash In","10001542","FT Commission for Cash In","","203000000000026102","2017-07-27 05:37:25.091000","0","1","203000000000026102","2017-07-27 08:35:21.545000","","0","20006","30","937378436"<endrec>
"2","1","Airtime Purchase Discount Charge","Airtime Commission","1003","1003","1005","Airtime Purchase Discount Charge","10000027","Airtime Purchase Discount Charge","","203000000000015728","2017-08-15 14:50:05.081000","0","0","203000000000015728","2017-08-15 14:50:24.061000","","0","20018","30","937389604"<endrec>
"3","1","{ChargeReceiver}(Service Provider)","{ChargePayer}(Initiator)","1001","1001","1005","Charge for Query Group List","10001551","Charge for Query Group List_X","","203000000000024610","2017-08-16 04:09:33.859000","0","0","203000000000024610","2017-08-16 04:09:54.700000","","0","27","30","937390568"<endrec>
"2","1","Loyalty points issue from group buy goods received from {ChargePayer}","Loyalty points issue from group buy goods to {DebitParty}","1003","1003","1005","Buy Goods Loyalty Charge","10001561","Group buy goods Loyalty","","203000000000019121","2017-08-23 11:06:59.642000","0","0","203000000000014911","2017-08-23 13:53:14.315000","","0","21504","50","937392715"<endrec>
"2","1","Loyalty points issue from group buy goods received from {ChargePayer}","Loyalty points issue from group buy goods to {DebitParty}","1003","1003","1004","Buy Goods Loyalty Charge","10001561","Group buy goods Loyalty","","203000000000014911","2017-08-23 13:53:04.573000","0","0","203000000000024612","2017-09-26 13:24:50.588000","","0","21504","50","937392735"<endrec>
"2","3","Registration Commission","Registration Commission Paid to {ChargeReceiver}","1004","1005","1005","Registration Commission at First Deposit","10001571","Registration Commission at First Deposit-sp","","203000000000015728","2017-08-29 12:13:37.333000","","1","203000000000015728","2017-08-29 12:32:01.992000","","0","20006","50","937393937"<endrec>
"2","3","Registration Commission","Registration Commission Paid to {ChargeReceiver}","1005","1005","1005","Registration Commission at First Deposit","10001571","Registration Commission at First Deposit-sp","","203000000000015728","2017-08-29 12:31:46.156000","0","1","203000000000015728","2017-08-29 12:32:02.010000","","0","20006","30","937393942"<endrec>
"2","5","Loyalty points issue from deposit received from {ChargePayer}","Loyalty points issue from deposit to {DebitParty}","1005","1004","1004","Agent Deposit Loyalty charge","10001374","Agent Deposit Loyalty charge","1","203000000000018910","2017-09-13 15:50:49.898000","0","0","203000000000018910","2017-09-13 15:55:52.712000","","0","20006","50","937407025"<endrec>
"2","5","Loyalty points issue from deposit received from {ChargePayer}","Loyalty points issue from deposit to {DebitParty}","1005","1004","1004","Agent Deposit Loyalty charge","10001374","Agent Deposit Loyalty charge","1","203000000000018910","2017-09-13 15:54:36.205000","0","0","203000000000018910","2017-09-13 15:55:52.719000","","0","20006","30","937407026"<endrec>
